	origin	index	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
1201	1912	51053150446	Criteria iii	Criteria vi	Criteria i	0.2190645188093185	0.5113375410437584	Criteria iii	Criteria iv	Criteria vi	0.36417305	0.7269776	True	0.5	0.8600426304798422
1202	1914	51050364796	Criteria ix	Criteria vii	Criteria x	0.3373312652111053	0.7903807014226913	Criteria i	Criteria vi	Criteria iv	0.47154403	0.7342943	False	0.0	0.10981994860632516
1203	1915	51050440682	Criteria iii	Criteria i	Criteria iv	0.439522922039032	0.817519873380661	Criteria iv	Criteria vi	Criteria iii	0.23556682	0.6814734	False	0.5	0.6852329795671124
1204	1918	51043625441	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1205	1932	51004421316	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1206	1933	50997029841	Criteria iii	Criteria vi	Criteria iv	0.3889628648757934	0.746832937002182	Criteria i	Criteria ii	Criteria iv	0.37080655	0.8796077	False	0.2	0.45647323663493855
1207	1934	50985327722	Criteria iv	Criteria ii	Criteria iii	0.4246567487716675	0.8568837344646454	Criteria ii	Criteria iv	Criteria i	0.33044642	0.80561674	False	0.5	0.9685608894789975
1208	1940	50930230628	Criteria iv	Criteria ii	Criteria i	0.41314297914505	0.8577994555234909	Criteria iv	Criteria ii	Criteria i	0.8597365	0.9513886	True	1.0	0.7878973041620405
1209	1941	50929952621	Criteria iv	Criteria ii	Criteria iii	0.3590531945228576	0.7607911676168442	Criteria iv	Criteria vi	Criteria ii	0.6180711	0.8214115	True	0.5	0.8672802082538829
1210	1943	50925572067	Criteria iii	Criteria vi	Criteria iv	0.4066700339317322	0.8054602593183517	Criteria vi	Criteria iv	Criteria ii	0.26732168	0.72554046	False	0.5	0.8390639336679895
1211	1949	50914449111	Criteria iv	Criteria i	Criteria ii	0.3120518624782562	0.7418674379587173	Criteria i	Criteria iv	Criteria ii	0.7377992	0.9086517	False	1.0	0.6659577337362834
1212	1951	50913210191	Criteria ii	Criteria iv	Criteria i	0.2811658084392547	0.6614215075969696	Criteria vi	Criteria iv	Criteria i	0.33896017	0.75006	False	0.5	0.8345281991038833
1213	1956	50909977492	Criteria vi	Criteria i	Criteria iii	0.3166411817073822	0.751415029168129	Criteria ii	Criteria vi	Criteria i	0.30494866	0.7796324	False	0.5	0.8001086152013996
1214	1957	50908667582	Criteria iii	Criteria iv	Criteria vi	0.4246892929077148	0.8040934354066849	Criteria i	Criteria ii	Criteria iv	0.7135015	0.9191953	False	0.2	0.23032104608222373
1215	1958	50907418202	Criteria ii	Criteria vi	Criteria iii	0.3751949965953827	0.7947087734937668	Criteria i	Criteria ii	Criteria iv	0.5289381	0.84162855	False	0.2	0.48211848569253174
1216	1959	50906636967	Criteria ii	Criteria iv	Criteria iii	0.2588256895542145	0.7176449000835419	Criteria i	Criteria ii	Criteria iv	0.67858064	0.8616958	False	0.5	0.4170058593041285
1217	1960	50905515242	Criteria vi	Criteria iv	Criteria ii	0.3470455706119537	0.7560323625802994	Criteria i	Criteria ii	Criteria iii	0.3876118	0.7334729	False	0.2	0.6181482668502739
1218	1961	50904688608	Criteria iii	Criteria vi	Criteria ii	0.3512950837612152	0.7422656714916229	Criteria ii	Criteria iii	Criteria iv	0.49605128	0.8088807	False	0.5	0.6850252865422811
1219	1962	50905388181	Criteria iii	Criteria vi	Criteria iv	0.3237871825695038	0.7598134502768517	Criteria iii	Criteria vi	Criteria iv	0.40583947	0.78892726	True	1.0	0.9214549799720512
1220	1963	50904611186	Criteria iii	Criteria vi	Criteria ii	0.385620504617691	0.7949557155370712	Criteria iv	Criteria vi	Criteria v	0.4197657	0.67242926	False	0.2	0.44818730390469186
1221	1965	50902341142	Criteria vi	Criteria iii	Criteria ii	0.2823594212532043	0.6911460310220718	Criteria i	Criteria ii	Criteria iii	0.6206394	0.8626626	False	0.5	0.40499532679571687
1222	1969	50929269943	Criteria ii	Criteria iv	Criteria iii	0.4026843607425689	0.7768176198005676	Criteria iv	Criteria i	Criteria ii	0.6187709	0.92704695	False	0.5	0.6495269761767963
1223	1970	50930145656	Criteria i	Criteria iv	Criteria ii	0.6080576777458191	0.877456322312355	Criteria i	Criteria iv	Criteria ii	0.32614753	0.7859682	True	1.0	0.8669101626212052
1224	1973	50924196572	Criteria ii	Criteria iii	Criteria iv	0.2856886684894562	0.737279012799263	Criteria i	Criteria iii	Criteria iv	0.6889876	0.88182294	False	0.5	0.39696530278288894
1225	1976	50914573923	Criteria iii	Criteria vi	Criteria iv	0.2639687061309814	0.7145836651325226	Criteria i	Criteria ii	Criteria iv	0.45633966	0.84727436	False	0.2	0.5529154673330388
1226	1977	50911451261	Criteria iii	Criteria vi	Criteria i	0.285239040851593	0.7544836848974228	Criteria i	Criteria vi	Criteria iii	0.2709851	0.7218257	False	1.0	0.9685719327504446
1227	1978	50909977667	Criteria vi	Criteria iii	Criteria i	0.4812237024307251	0.7891640886664391	Criteria vi	Criteria x	Criteria i	0.18459766	0.5207195	True	0.5	0.7241474244217172
1228	1985	51139971878	Criteria vi	Criteria iii	Criteria ii	0.3385578393936157	0.8212068676948547	Criteria i	Criteria iv	Criteria vi	0.3316482	0.70894915	False	0.2	0.5136994959993516
1229	1986	51137507421	Criteria ii	Criteria vi	Criteria iii	0.3728052973747253	0.8981293737888336	Criteria vi	Criteria iii	Criteria i	0.201739	0.5851084	False	0.5	0.7561020731757817
1230	1989	51120856328	Criteria vi	Criteria iii	Criteria i	0.2888564765453338	0.6828418523073196	Criteria i	Criteria ii	Criteria iii	0.6548193	0.8927992	False	0.5	0.5204991439509521
1231	1991	51139915572	Criteria iii	Criteria vi	Criteria iv	0.3503861725330353	0.7569445073604584	Criteria iv	Criteria ii	Criteria vi	0.29972294	0.7468614	False	0.5	0.8093402784205104
1232	1994	51138283444	Criteria vi	Criteria i	Criteria iii	0.2475052177906036	0.6316681206226349	Criteria i	Criteria iv	Criteria ii	0.5316961	0.7528633	False	0.2	0.6830971599861699
1233	1995	51135524373	Criteria ii	Criteria vi	Criteria iii	0.405324786901474	0.8868074268102646	Criteria vi	Criteria iv	Criteria ii	0.4671354	0.7480702	False	0.5	0.8072803241757792
1234	1996	51135514404	Criteria iii	Criteria vi	Criteria iv	0.3503861725330353	0.7569445073604584	Criteria iv	Criteria ii	Criteria vi	0.29972294	0.7468614	False	0.5	0.8093402784205104
1235	1997	51134337228	Criteria iii	Criteria vi	Criteria iv	0.3503861725330353	0.7569445073604584	Criteria iv	Criteria ii	Criteria vi	0.29972294	0.7468614	False	0.5	0.8093402784205104
1236	1998	51135157960	Criteria ii	Criteria vi	Criteria iii	0.3333618342876434	0.8337033987045288	Criteria iv	Criteria vi	Criteria ii	0.26963595	0.69904774	False	0.5	0.8295092372175151
1237	1999	51130185909	Criteria iii	Criteria iv	Criteria vi	0.4000060260295868	0.7704713344573975	Criteria ii	Criteria i	Criteria iv	0.47562733	0.878382	False	0.2	0.43790064813428003
1238	2000	51129386046	Criteria iii	Criteria iv	Criteria ii	0.3694754242897033	0.7410549521446228	Criteria vi	Criteria ii	Criteria iv	0.5662831	0.8006874	False	0.5	0.5271219506867633
1239	2002	51126322410	Criteria iii	Criteria iv	Criteria ii	0.3240582644939422	0.7647140026092529	Criteria ii	Criteria i	Criteria iv	0.3616764	0.7221182	False	0.5	0.542786243313358
1240	2003	51123763219	Criteria iii	Criteria vi	Criteria iv	0.3814801573753357	0.7415892481803894	Criteria i	Criteria ii	Criteria iv	0.65037173	0.87934905	False	0.2	0.2827511927365885
1241	2005	51109586467	Criteria iii	Criteria iv	Criteria ii	0.3461367785930633	0.7480398342013359	Criteria ii	Criteria iv	Criteria i	0.4073267	0.82194066	False	0.5	0.6353233112980824
1242	2011	51103505077	Criteria vi	Criteria iii	Criteria iv	0.5924779772758484	0.8639714159071445	Criteria i	Criteria iv	Criteria iii	0.36772826	0.7459424	False	0.5	0.42439620798405914
1243	2012	51101520929	Criteria vi	Criteria iii	Criteria iv	0.3921724259853363	0.8173315972089767	Criteria vi	Criteria iv	Criteria i	0.32492927	0.7535217	True	0.5	0.7775076800043395
1244	2014	51111022102	Criteria iv	Criteria iii	Criteria ii	0.3581194281578064	0.7725457549095154	Criteria vi	Criteria iv	Criteria ii	0.52145904	0.80785406	False	0.5	0.6062011545560572
1245	2016	51109405086	Criteria i	Criteria iii	Criteria iv	0.4120164811611175	0.8228542357683182	Criteria i	Criteria vi	Criteria ii	0.42091835	0.74975914	True	0.2	0.9356765864058371
1246	2017	51105805947	Criteria vi	Criteria i	Criteria iii	0.3323766887187958	0.7439395934343338	Criteria i	Criteria iv	Criteria vi	0.28812727	0.7010715	False	0.5	0.891182910399147
1247	2018	51106120674	Criteria iii	Criteria vi	Criteria iv	0.2930352985858917	0.6197246760129929	Criteria iii	Criteria x	Criteria i	0.33907324	0.6659062	True	0.2	0.7971572239089967
1248	2019	51107155140	Criteria iii	Criteria vi	Criteria iv	0.4820721447467804	0.8931525275111198	Criteria vi	Criteria i	Criteria iii	0.28063342	0.6637099	False	0.5	0.7255462828498337
1249	2020	51107155040	Criteria i	Criteria vi	Criteria iii	0.2595706880092621	0.6616372466087341	Criteria i	Criteria vii	Criteria iv	0.49788207	0.6949597	True	0.2	0.7534123184926371
1250	2021	51106120309	Criteria iii	Criteria iv	Criteria i	0.3280225396156311	0.7447547316551208	Criteria iv	Criteria i	Criteria ii	0.45405903	0.89510435	False	0.5	0.7368812207402516
1251	2022	51106374741	Criteria i	Criteria vi	Criteria iii	0.2595706880092621	0.6616372466087341	Criteria i	Criteria vii	Criteria iv	0.49788207	0.6949597	True	0.2	0.7534123184926371
1252	2023	51106277463	Criteria vi	Criteria i	Criteria iii	0.2644260823726654	0.6387677639722824	Criteria iii	Criteria vi	Criteria iv	0.5180789	0.8099852	False	0.5	0.7204550084503981
1253	2024	51107154640	Criteria vi	Criteria i	Criteria iii	0.2644260823726654	0.6387677639722824	Criteria iii	Criteria vi	Criteria iv	0.5180789	0.8099852	False	0.5	0.7204550084503981
1254	2025	51107154515	Criteria iii	Criteria ii	Criteria vi	0.3196355700492859	0.6565526276826859	Criteria ii	Criteria i	Criteria iv	0.5593814	0.87324584	False	0.2	0.6064103032949244
1255	2026	51106374366	Criteria vi	Criteria i	Criteria iii	0.2644260823726654	0.6387677639722824	Criteria iii	Criteria vi	Criteria iv	0.5180789	0.8099852	False	0.5	0.7204550084503981
1256	2027	51106119664	Criteria vi	Criteria i	Criteria iii	0.2644260823726654	0.6387677639722824	Criteria iii	Criteria vi	Criteria iv	0.5180789	0.8099852	False	0.5	0.7204550084503981
1257	2028	51106374211	Criteria iii	Criteria ii	Criteria vi	0.3196355700492859	0.6565526276826859	Criteria ii	Criteria i	Criteria iv	0.5593814	0.87324584	False	0.2	0.6064103032949244
1258	2029	51106119554	Criteria vii	Criteria iii	Criteria viii	0.2568464577198028	0.6067668050527573	Criteria x	Criteria vii	Criteria ix	0.29966956	0.6499666	False	0.2	0.6904617057108924
1259	2030	51106373986	Criteria vii	Criteria iii	Criteria viii	0.2568464577198028	0.6067668050527573	Criteria x	Criteria vii	Criteria ix	0.29966956	0.6499666	False	0.2	0.6904617057108924
1260	2031	51106276623	Criteria vi	Criteria i	Criteria iii	0.2733174860477447	0.6064957529306412	Criteria iii	Criteria iv	Criteria vi	0.38206097	0.74380475	False	0.5	0.8053631931520836
1261	2032	51106119254	Criteria vi	Criteria i	Criteria iii	0.2733174860477447	0.6064957529306412	Criteria iii	Criteria iv	Criteria vi	0.38206097	0.74380475	False	0.5	0.8053631931520836
1262	2033	51105946966	Criteria iii	Criteria vi	Criteria iv	0.3814801573753357	0.7415892481803894	Criteria i	Criteria ii	Criteria iv	0.65037173	0.87934905	False	0.2	0.2827511927365885
1263	2036	51103681009	Criteria iii	Criteria vi	Criteria iv	0.3779639303684234	0.7386812120676041	Criteria i	Criteria ii	Criteria iv	0.52679706	0.8466652	False	0.2	0.38176230533642513
1264	2038	51100790633	Criteria iii	Criteria vi	Criteria iv	0.2392235696315765	0.5840533077716827	Criteria i	Criteria iii	Criteria vi	0.5919404	0.759551	False	0.5	0.40532245454988897
1265	2039	51099573452	Criteria iii	Criteria vi	Criteria iv	0.3690921068191528	0.7486177533864975	Criteria i	Criteria ii	Criteria iv	0.4470529	0.8192705	False	0.2	0.4797154689548652
1266	2045	51175341725	Criteria vi	Criteria iii	Criteria iv	0.5509951710700989	0.8793516904115677	Criteria i	Criteria vi	Criteria iii	0.46214703	0.71883184	False	0.5	0.4399645527696049
1267	2048	51173600569	Criteria vi	Criteria iii	Criteria iv	0.326592743396759	0.7015452682971954	Criteria i	Criteria ii	Criteria iv	0.5153891	0.88904375	False	0.2	0.3365763423640556
1268	2054	51158547028	Criteria iii	Criteria vi	Criteria iv	0.3395676910877228	0.7288047522306442	Criteria i	Criteria ii	Criteria iv	0.5516765	0.8624042	False	0.2	0.3961756655435835
1269	2055	51157644962	Criteria iii	Criteria vi	Criteria iv	0.3769368529319763	0.7388923764228821	Criteria i	Criteria iv	Criteria ii	0.43367553	0.8635806	False	0.2	0.49145193721971836
1270	2057	51154720000	Criteria ii	Criteria vi	Criteria iii	0.3877889811992645	0.8210299164056778	Criteria i	Criteria iv	Criteria ii	0.6523338	0.8911797	False	0.2	0.2774410267892607
1271	2058	51151999267	Criteria vi	Criteria iii	Criteria ii	0.4918621778488159	0.8605621755123138	Criteria i	Criteria vi	Criteria iii	0.5482288	0.8050563	False	0.5	0.4093266077521201
1272	2059	51150004301	Criteria iv	Criteria ii	Criteria v	0.3678982257843017	0.7838061153888702	Criteria iv	Criteria v	Criteria ii	0.7400927	0.9079014	True	1.0	0.83361962127084
1273	2062	50880845041	Criteria vii	Criteria viii	Criteria iii	0.3003020584583282	0.6222727224230766	Criteria i	Criteria iv	Criteria vi	0.6942622	0.8437402	False	0.0	0.17615458167719364
1274	2072	50869767862	Criteria iii	Criteria vi	Criteria iv	0.2720523476600647	0.6102831289172173	Criteria vi	Criteria x	Criteria vii	0.2039914	0.5265459	False	0.2	0.8701641391463679
1275	2074	50865557208	Criteria ii	Criteria iv	Criteria iii	0.4117026627063751	0.7772506326436996	Criteria iv	Criteria i	Criteria ii	0.6187709	0.92704695	False	0.5	0.632323764751211
1276	2078	50879756037	Criteria ii	Criteria i	Criteria iv	0.4982657730579376	0.8120672851800919	Criteria i	Criteria ii	Criteria vi	0.34745508	0.7426189	False	0.5	0.8092417135254899
1277	2080	50875707138	Criteria ii	Criteria vi	Criteria iii	0.2865918278694153	0.749552845954895	Criteria ii	Criteria i	Criteria iii	0.5193121	0.86819804	True	0.5	0.7250810787217051
1278	2081	50876390781	Criteria ii	Criteria iv	Criteria iii	0.4684763550758362	0.7990928292274475	Criteria i	Criteria vi	Criteria iv	0.6349346	0.7908126	False	0.2	0.27176528174090825
1279	2083	50872991183	Criteria iii	Criteria iv	Criteria vi	0.3215106129646301	0.6799233704805374	Criteria i	Criteria vi	Criteria ii	0.27544165	0.7197369	False	0.2	0.6473639539874254
1280	2085	50869599542	Criteria iii	Criteria vi	Criteria iv	0.3229123651981354	0.7859075218439102	Criteria iii	Criteria vi	Criteria iv	0.3476629	0.8239285	True	1.0	0.9895679470769215
1281	2087	50867945471	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1282	2088	50868042657	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1283	2089	50867223328	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1284	2090	50867222428	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1285	2091	50868040752	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1286	2092	50868038602	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1287	2093	50867219483	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1288	2094	50867219208	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1289	2095	50867218028	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1290	2096	50867217573	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1291	2097	50868036172	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria iv	Criteria iii	Criteria i	0.17610995	0.4851299	False	0.5	0.8800168293791094
1292	2098	50867186773	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1293	2099	50868005497	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1294	2100	50867185858	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria x	Criteria ix	Criteria viii	0.325808	0.5632937	False	0.0	0.5581962461034048
1295	2101	50867906331	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria x	Criteria ix	Criteria viii	0.325808	0.5632937	False	0.0	0.5581962461034048
1296	2102	50867905036	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1297	2103	50867184083	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria x	Criteria ix	Criteria viii	0.325808	0.5632937	False	0.0	0.5581962461034048
1298	2104	50867903991	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria x	Criteria ix	Criteria viii	0.325808	0.5632937	False	0.0	0.5581962461034048
1299	2105	50867903751	Criteria iii	Criteria vii	Criteria iv	0.3335069119930267	0.5847160816192627	Criteria x	Criteria ix	Criteria viii	0.325808	0.5632937	False	0.0	0.5581962461034048
1300	2106	50867182898	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1301	2107	50868001632	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1302	2108	50867181643	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1303	2109	50867901391	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1304	2110	51105689429	Criteria ii	Criteria iii	Criteria iv	0.2821458876132965	0.7735101133584976	Criteria i	Criteria iv	Criteria ii	0.48698387	0.87665325	False	0.5	0.5172113678874656
1305	2114	51093855367	Criteria vi	Criteria iii	Criteria iv	0.4646186530590057	0.8203902617096901	Criteria iv	Criteria vi	Criteria ii	0.27596334	0.7378735	False	0.5	0.6663392622987743
1306	2116	51093409276	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1307	2117	51093102785	Criteria iii	Criteria vi	Criteria iv	0.3918850719928741	0.7490005046129227	Criteria iv	Criteria i	Criteria vi	0.43353152	0.82187355	False	0.5	0.5309825954874084
1308	2120	51107155360	Criteria vi	Criteria i	Criteria iii	0.2644260823726654	0.6387677639722824	Criteria iii	Criteria vi	Criteria iv	0.5180789	0.8099852	False	0.5	0.7204550084503981
1309	2121	51106278043	Criteria iii	Criteria vi	Criteria iv	0.6338656544685364	0.8878788873553276	Criteria iii	Criteria iv	Criteria i	0.28827873	0.67838454	True	0.5	0.8088751275256717
1310	2122	51106120589	Criteria vii	Criteria iii	Criteria viii	0.2568464577198028	0.6067668050527573	Criteria x	Criteria vii	Criteria ix	0.29966956	0.6499666	False	0.2	0.6904617057108924
1311	2123	51106277843	Criteria i	Criteria vi	Criteria iii	0.2595706880092621	0.6616372466087341	Criteria i	Criteria vii	Criteria iv	0.49788207	0.6949597	True	0.2	0.7534123184926371
1312	2124	51107154805	Criteria iii	Criteria vi	Criteria iv	0.2930352985858917	0.6197246760129929	Criteria iv	Criteria iii	Criteria vi	0.28246477	0.6848036	False	1.0	0.9030119365313064
1313	2125	51107154820	Criteria i	Criteria iii	Criteria iv	0.3114815056324005	0.7438509464263916	Criteria i	Criteria ii	Criteria iii	0.39811245	0.8219479	True	0.5	0.8554417980471252
1314	2126	51106277498	Criteria iii	Criteria vi	Criteria iv	0.2930352985858917	0.6197246760129929	Criteria iv	Criteria iii	Criteria vi	0.28246477	0.6848036	False	1.0	0.9030119365313064
1315	2127	51106120039	Criteria vi	Criteria i	Criteria iii	0.2644260823726654	0.6387677639722824	Criteria iii	Criteria vi	Criteria iv	0.5180789	0.8099852	False	0.5	0.7204550084503981
1316	2128	51107154500	Criteria vi	Criteria i	Criteria iii	0.2644260823726654	0.6387677639722824	Criteria iii	Criteria vi	Criteria iv	0.5180789	0.8099852	False	0.5	0.7204550084503981
1317	2129	51105805172	Criteria vi	Criteria i	Criteria iii	0.2644260823726654	0.6387677639722824	Criteria iii	Criteria vi	Criteria iv	0.5180789	0.8099852	False	0.5	0.7204550084503981
1318	2130	51106119874	Criteria vi	Criteria i	Criteria iii	0.3323766887187958	0.7439395934343338	Criteria i	Criteria iv	Criteria vi	0.28812727	0.7010715	False	0.5	0.891182910399147
1319	2131	51106277248	Criteria i	Criteria vi	Criteria iii	0.2595706880092621	0.6616372466087341	Criteria i	Criteria vii	Criteria iv	0.49788207	0.6949597	True	0.2	0.7534123184926371
1320	2132	51106277193	Criteria i	Criteria vi	Criteria iii	0.2595706880092621	0.6616372466087341	Criteria i	Criteria vii	Criteria iv	0.49788207	0.6949597	True	0.2	0.7534123184926371
1321	2133	51106119529	Criteria i	Criteria vi	Criteria iii	0.2595706880092621	0.6616372466087341	Criteria i	Criteria vii	Criteria iv	0.49788207	0.6949597	True	0.2	0.7534123184926371
1322	2134	51106276828	Criteria vii	Criteria iii	Criteria viii	0.2568464577198028	0.6067668050527573	Criteria x	Criteria vii	Criteria ix	0.29966956	0.6499666	False	0.2	0.6904617057108924
1323	2135	51106276768	Criteria vii	Criteria iii	Criteria viii	0.2568464577198028	0.6067668050527573	Criteria x	Criteria vii	Criteria ix	0.29966956	0.6499666	False	0.2	0.6904617057108924
1324	2136	51107153965	Criteria iii	Criteria iv	Criteria vi	0.4773161113262176	0.8125179558992386	Criteria iv	Criteria vi	Criteria iii	0.37962443	0.75209486	False	1.0	0.6812228123329055
1325	2138	51100402560	Criteria iii	Criteria vii	Criteria vi	0.2581066489219665	0.6565464437007904	Criteria vii	Criteria v	Criteria vi	0.29938918	0.6233854	False	0.5	0.8330201892189034
1326	2139	51099597236	Criteria iii	Criteria vii	Criteria vi	0.2581066489219665	0.6565464437007904	Criteria vii	Criteria v	Criteria vi	0.29938918	0.6233854	False	0.5	0.8330201892189034
1327	2140	51099691487	Criteria iii	Criteria vii	Criteria vi	0.2581066489219665	0.6565464437007904	Criteria vii	Criteria v	Criteria vi	0.29938918	0.6233854	False	0.5	0.8330201892189034
1328	2141	51099676849	Criteria iii	Criteria vii	Criteria vi	0.2581066489219665	0.6565464437007904	Criteria vii	Criteria v	Criteria vi	0.29938918	0.6233854	False	0.5	0.8330201892189034
1329	2142	51099575917	Criteria iii	Criteria vi	Criteria iv	0.3690921068191528	0.7486177533864975	Criteria i	Criteria ii	Criteria iv	0.4470529	0.8192705	False	0.2	0.4797154689548652
1330	2143	51100282750	Criteria iii	Criteria vi	Criteria iv	0.3690921068191528	0.7486177533864975	Criteria i	Criteria ii	Criteria iv	0.4470529	0.8192705	False	0.2	0.4797154689548652
1331	2146	51098021181	Criteria iii	Criteria iv	Criteria v	0.4886611700057983	0.8817391619086266	Criteria iv	Criteria ii	Criteria i	0.7305397	0.9245454	False	0.2	0.5530171460695155
1332	2147	51098104109	Criteria viii	Criteria vii	Criteria ix	0.4167944192886352	0.8471249490976334	Criteria i	Criteria ii	Criteria vii	0.73809236	0.83356774	False	0.2	0.09080614514082183
1333	2148	51097794519	Criteria iii	Criteria vi	Criteria iv	0.3274599611759186	0.7191352024674416	Criteria vi	Criteria iv	Criteria iii	0.2680258	0.5939086	False	1.0	0.8928210010827557
1334	2150	51003772700	Criteria iii	Criteria vi	Criteria i	0.2793685793876648	0.6648914441466331	Criteria i	Criteria vi	Criteria ii	0.39954087	0.7425371	False	0.5	0.6948273025023219
1335	2152	51068383556	Criteria viii	Criteria vii	Criteria i	0.2141486704349517	0.5235853642225266	Criteria i	Criteria x	Criteria iii	0.1928592	0.51134	False	0.2	0.7396471708258864
1336	2153	51065823611	Criteria iii	Criteria vi	Criteria ii	0.3945654034614563	0.7928760051727295	Criteria ii	Criteria i	Criteria iv	0.44131523	0.88256985	False	0.2	0.4776607837652844
1337	2154	51065823541	Criteria iii	Criteria vi	Criteria ii	0.4295341074466705	0.8432593643665314	Criteria iv	Criteria ii	Criteria i	0.31836566	0.86706877	False	0.2	0.4651951432887831
1338	2155	51065823576	Criteria iii	Criteria vi	Criteria ii	0.4185611009597778	0.8390273004770279	Criteria iv	Criteria ii	Criteria i	0.29718518	0.79370534	False	0.2	0.5837050677850204
1339	2157	51055057951	Criteria iv	Criteria ii	Criteria v	0.3678982257843017	0.7838061153888702	Criteria iv	Criteria v	Criteria ii	0.7400927	0.9079014	True	1.0	0.83361962127084
1340	2158	51003648405	Criteria iii	Criteria vi	Criteria iv	0.3594443798065185	0.7255336940288544	Criteria iv	Criteria i	Criteria ii	0.28187886	0.74331427	False	0.2	0.6984931858781778
1341	2159	51072051788	Criteria iii	Criteria vi	Criteria ii	0.2365064024925232	0.6298920512199402	Criteria i	Criteria iv	Criteria vi	0.24300496	0.5924279	False	0.2	0.8412633915152017
1342	2160	51071591831	Criteria ii	Criteria iii	Criteria iv	0.3134889602661133	0.765423983335495	Criteria iv	Criteria vi	Criteria i	0.3676512	0.80196667	False	0.2	0.6660809914593985
1343	2161	51002314120	Criteria iii	Criteria vi	Criteria ii	0.4679046273231506	0.8406645506620407	Criteria iv	Criteria ii	Criteria vi	0.41921183	0.7975845	False	0.5	0.46279388347584766
