	index	sentence	origin	lang
1636	1808	The addition of Rialto to the name distinguishes this church from its namesake San Giacomo dell'Orio found in the sestiere of Santa Croce, on the same side of the Grand Canal	4799	en
1637	1809	According to tradition, San Giacomo is the oldest church in the city, supposedly consecrated in the year 421	4799	en
1638	1810	Although documents exist mentioning the area but not the church in 1097, the first document citing the church dates from 1152	4799	en
1639	1811	It was rebuilt in 1071, prompting the establishment of the Rialto market with bankers and money changers in front of the church	4799	en
1640	1812	The system with the .bill of exchange	4799	en
1641	1813	was introduced here, as clients went with such a bill of exchange with a credit inscribed from one banker to another	4799	en
1642	1814	In 1503, it survived a fire which destroyed the rest of the area, and was restored from 1601 by order of Doge Marino Grimani	4799	en
1643	1815	Works included raising of the pavement to counter the acqua alta	4799	en
1644	1816	Giandomenico Tiepolo sure knew how to light up a room	4804	en
1645	1817	Duck into the atmospheric gloom of San Lio's baroque interior and, as your eyes adjust, look up at Tiepolo’s magnificent ceiling fresco, The Glory of the Cross and St Leo IX	4804	en
1646	1818	On your left by the main door is Titian’s Apostle James the Great, but this church is better known for yet another Venetian artist: the great vedutista (landscapist) Canaletto, who was baptised and buried in this, his parish church	4804	en
1647	1819	Other highlights include a wonderful 15th-century Byzantine icon of the Madonna and Child.	4804	en
1648	1820	It has title of Church of San Lio	4804	en
1649	1821	Francesco's Venice off the beaten path  The oldest Jewish ghetto in the world	4812	en
1650	1822	It has title of Jewish Ghetto Venice	4812	en
1651	1823	Francesco's Venice off the beaten path  Victims lived here before getting deported and murdered at Auschwitz concentration camp.	4813	en
1652	1824	It has title of Jewish Ghetto Venice	4813	en
1653	1825	The Ca' Pesaro is a Baroque marble palace facing the Grand Canal of Venice, Italy	4827	en
1654	1826	Originally designed by Baldassarre Longhena in the mid-17th century, the construction was completed by Gian Antonio Gaspari in 1710	4827	en
1655	1827	As at Longhena's Ca' Rezzonico, a double order of colossal columns and colonnettes flanking arch-headed windows, reinterpreting a motif of Jacopo Sansovino, Longhena creates the impression of double loggias extending across the main Grand Canal frontage, above a boldly rusticated basement	4827	en
1656	1828	Today it is one of the 11 museums run by the Fondazione Musei Civici di Venezia system.	4827	en
1657	1831	It has title of Venezia, view from the Campanile of San Giorgio Maggiore towards Il Redentore	4848	en
1658	1833	It has title of Venezia, view from the Campanile of San Giorgio Maggiore towards Sestiere Castello	4849	en
1659	1836	It has title of Venezia, view from the Campanile of San Giorgio Maggiore towards the Doge's Palace	4851	en
1660	1840	Venice, as seen from a water bus heading up the Grand Canal	4857	en
1661	1841	Venezia Santa Lucia: propelling 2871 13:10 to Trieste Centrale out of the station onto the causeway 29/10/1991	4860	en
1662	1842	Castello, one of the six sestieri of Venice, Veneto, Italy	4870	en
1663	1843	The name derives from fortifications located in the island of Olivolo, today the island of San Pietro di Castello, in the High Middle Ages	4870	en
1664	1844	There is the Basilica of San Pietro de Castello, the episcopal seat until 1807, the year of the transfer of the bishopric by Napoleon to the Basilica of San Marco, which until then had been the Doge's chapel used only for special occasions	4870	en
1665	1845	The Sestier de Castello is the most oriental of the city	4870	en
1666	1846	It is divided in two by the imposing extent of land and water contained in the Arsenal, an old industrial engine and military-industrial complex serving the maritime power of the Serenissima	4870	en
1667	1847	Placed on the margins of the political centre, Saint-Marc, and of the commercial centre (Rialto) of the city, the Sestier always lived mainly on the activity of the Arsenal and on the maintenance and supplying needs of the ships	4870	en
1668	1848	an activity that did not survive in the middle of the twentieth century when the technological development of production structures contributed to making this complex	4870	en
1669	1849	The devastation and damage to the churches, convents, and other buildings of the tip of Sant'Antonio and its surroundings in the nineteenth century led to the realization of the current public gardens and the realization of the Biennial of Art between 1894 and 1987	4870	en
1670	1850	The Pier Luigi Penzo Sports Stadium, the Francesco Morosini Naval Academy, and the urban area erected between 1924 and 1928 were built in the zone from the improvement of the lais around the small monastic island of Sant'Elena	4870	en
1671	1851	Fondaco Dei Turshi a natural history museum in Santa Croce, one of the six sestieri of Venice in Veneto, Italy	4871	en
1672	1852	The palace was constructed in the first half of the 13th century by Giacomo Palmier, an exile from Pesaro	4871	en
1673	1853	The Venetian Republic purchased it in 1381 for Niccolò II d'Este, the Marquess of Ferrara	4871	en
1674	1854	During its early history, the palazzo also served as a residence to many visiting dignitaries	4871	en
1675	1855	From the early 17th century through to 1838, the fondaco served as a one-building-ghetto for Venice's Ottoman Turkish population	4871	en
1676	1856	The fondaco then served as a combination home, warehouse, and market for the Turkish traders, as the Fondaco dei Tedeschi served as headquarters and restricted living quarters for German foreigners	4871	en
1677	1857	A number of restrictions were placed on the fondaco and its residents, including certain times one was able to enter and leave the ghetto, as well as on trading	4871	en
1678	1858	Among other things, Venetian Turks imported wax, crude oil, and wool to the city	4871	en
1679	1859	After the Venetian Republic was conquered and abolished by Napoleon Bonaparte in 1797, the Turkish traders continued to live in the palazzo until 1838	4871	en
1680	1860	The building was in a very bad state by the mid-19th century and was completely restored between 1860 and 1880	4871	en
1681	1861	Some innovations have been added to the original Veneto-Byzantine design: for example, there were originally no towers on either side	4871	en
1682	1862	From 1890 to 1923, the area was home to the Museo Correr collection, which was moved to the Procuratie Nuove and Ala Napoleonica museums, at the Piazza San Marco, after 1923	4871	en
1683	1863	Today, the area houses the Natural History Museum of Venice, with historical collections of flora and fauna, fossils, and an aquarium	4871	en
1684	1864	Fondaco Dei Turshi a natural history museum in Santa Croce, one of the six sestieri of Venice in Veneto, Italy	4872	en
1685	1865	The palace was constructed in the first half of the 13th century by Giacomo Palmier, an exile from Pesaro	4872	en
1686	1866	The Venetian Republic purchased it in 1381 for Niccolò II d'Este, the Marquess of Ferrara	4872	en
1687	1867	During its early history, the palazzo also served as a residence to many visiting dignitaries	4872	en
1688	1868	From the early 17th century through to 1838, the fondaco served as a one-building-ghetto for Venice's Ottoman Turkish population	4872	en
1689	1869	The fondaco then served as a combination home, warehouse, and market for the Turkish traders, as the Fondaco dei Tedeschi served as headquarters and restricted living quarters for German foreigners	4872	en
1690	1870	A number of restrictions were placed on the fondaco and its residents, including certain times one was able to enter and leave the ghetto, as well as on trading	4872	en
1691	1871	Among other things, Venetian Turks imported wax, crude oil, and wool to the city	4872	en
1692	1872	After the Venetian Republic was conquered and abolished by Napoleon Bonaparte in 1797, the Turkish traders continued to live in the palazzo until 1838	4872	en
1693	1873	The building was in a very bad state by the mid-19th century and was completely restored between 1860 and 1880	4872	en
1694	1874	Some innovations have been added to the original Veneto-Byzantine design: for example, there were originally no towers on either side	4872	en
1695	1875	From 1890 to 1923, the area was home to the Museo Correr collection, which was moved to the Procuratie Nuove and Ala Napoleonica museums, at the Piazza San Marco, after 1923	4872	en
1696	1876	Today, the area houses the Natural History Museum of Venice, with historical collections of flora and fauna, fossils, and an aquarium	4872	en
1697	1877	San Giorgio Maggiore (Church of San Giorgio Maggiore) on the island of San Giorgio Maggiore, in Giudecca one of the six sestieri of Venice in Veneto, Italy	4873	en
1698	1878	The first church on the island was built about 790, and in 982, the island was given to the Benedictine order by the Doge Tribuno Memmo	4873	en
1699	1879	The Benedictines founded a monastery there, but in 1223, all the buildings on the island were destroyed by an earthquake	4873	en
1700	1880	The church and monastery were rebuilt after the earthquake	4873	en
1701	1881	The church, which had a nave with side chapels, was not in the same position as the present church, but farther back at the side of a small campo or square	4873	en
1702	1882	There were cloisters in front of it, which were demolished in 1516	4873	en
1703	1883	The monks were considering the rebuilding of the church from 1521	4873	en
1704	1884	Palladio arrived in Venice in 1560, when the refectory of the monastery was being rebuilt	4873	en
1705	1885	He made great improvements to this and in 1565, was asked to prepare a model for a new church	4873	en
1706	1886	The model was completed and approved in 1566 and the foundation stone was laid in the presence of the Pope in the same year	4873	en
1707	1887	The work was not finished before the death of Palladio in 1580, but the body of the church was complete by 1575, except for the choir behind the altar and the facade	4873	en
1708	1888	The decoration of the interior was completed subsequently	4873	en
1709	1889	The choir appears to have been designed in essentials by Palladio before his death and was built between 1580 and 1589	4873	en
1710	1890	The façade, initially under the superintendence of Simone Sorella, was not commenced until 1599	4873	en
1711	1891	The stonemason's contract provided that it was to follow Palladio's model and there were only minor changes	4873	en
1712	1892	It was completed in 1610	4873	en
1713	1893	The campanile (bell tower), first built in 1467, fell in 1774	4873	en
1714	1894	it was rebuilt in neo-classic style by 1791	4873	en
1715	1895	It was ascended by easy ramps and there is now also a lift	4873	en
1716	1896	There is a fine view across Venice from the top	4873	en
1717	1897	Information Source: (church),_Venice	4873	en
1718	1898	San Giorgio Maggiore (San Zorzi Mazor in Venetian) is a 16th-century Benedictine church on the island of the same name in Venice	4915	en
1719	1899	The first church on the island was built about 790, and in 982 the island was given to the Benedictine order by the Doge Tribuno Memmo	4915	en
1720	1900	The Benedictines founded a monastery there, but in 1223 all the buildings on the island were destroyed by an earthquake	4915	en
1721	1901	The church and monastery were rebuilt after the earthquake	4915	en
1722	1902	The church, which had a nave with side chapels, was not in the same position as the present church, but farther back at the side of a small campo or square	4915	en
1723	1903	There were cloisters in front of it, which were demolished in 1516	4915	en
1724	1904	The monks were considering the rebuilding of the church from 1521	4915	en
1725	1905	Palladio arrived in Venice in 1560, when the refectory of the monastery was being rebuilt	4915	en
1726	1906	He made great improvements to this and in 1565, was asked to prepare a model for a new church	4915	en
1727	1907	The model was completed and approved in 1566 and the foundation stone was laid in the presence of the Pope in the same year	4915	en
1728	1908	The work was not finished before the death of Palladio in 1580, but the body of the church was complete by 1575 except for the choir behind the altar and the facade	4915	en
1729	1909	The decoration of the interior was completed subsequently	4915	en
1730	1910	The choir appears to have been designed in essentials by Palladio before his death and was built between 1580 and 1589	4915	en
1731	1911	The façade, initially under the superintendence of Simone Sorella, was not commenced until 1599	4915	en
1732	1912	The stonemason's contract provided that it was to follow Palladio's model and there were only minor changes	4915	en
1733	1913	It was completed in 1610	4915	en
1734	1914	The campanile (bell tower), first built in 1467, fell in 1774	4915	en
1735	1915	it was rebuilt in neo-classic style by 1791	4915	en
1736	1916	It was ascended by easy ramps and there is now also a lift	4915	en
1737	1917	There is a fine view across Venice from the top.	4915	en
1738	1918	The Bell Tower of San Stefano in Murano	4931	en
1739	1919	It has title of Street, Murano	4931	en
1740	0	THE NIGHT-LOOKING KNIGHT The Carnival of Venice, if not the most grandiose, is certainly the best known for the charm it exerts and the mystery it continues to possess even now that 900 years have passed since the first document that refers to this famous festival	6	it
1741	1	Who has never heard of it	6	it
1742	2	There are memories of the Carnival festivities since 1094, under the dogate of Vitale Falier, in a document that speaks of public entertainment in the days preceding Lent	6	it
1743	3	The official document that declares Carnival a public holiday dates back to 1296 when the Senate of the Republic declared the last day of Lent a holiday	6	it
1744	4	Bridge of Sighs	13	it
1745	5	The Bridge of Sighs was built in 1614 to join the Doge's Palace to the adjacent building intended for the New Prisons	13	it
1746	6	Closed and covered, it consists of two corridors separated by a wall	13	it
1747	7	One connects the Prisons to the Halls of the Magistrato alle Laws and the Quarantia Criminal to the noble floor of the Doge's Palace	13	it
1748	8	the other connects the Prisons with the Sale dell’Avogaria and the Parlatory	13	it
1749	9	Furthermore, both corridors are connected to the service staircase that goes from the Pozzi to the Piombi	13	it
1750	10	The famous nickname of bridge of sighs dates back to the Romantic era, and refers to the sigh of the prisoner who, leaving the court of the Palace, crosses the canal crossing the bridge to reach the cell in which he will serve his sentence and can barely glimpse, through the small windows, the lagoon, San Giorgio, freedom	13	it
1751	11	The bridge leads to the New Prisons	13	it
1752	12	It has title of Venice - Bridge of Sighs	13	it
1753	13	It has tags of ponte, pont, canal, river, city, history, culture, citty, night, landscape, cityscape, italy, italia, venecia, venezia, venice	13	it
1754	14	Murano, Venice, Italy	15	it
1755	15	It has tags of murano, venezia, venice, venedig, venise, building, palazzo, building, palace, porch, porch, light, light, shadow, shadow, donna, woman, cane, dog, window, window	15	it
1756	16	Murano, Venice, Italy	16	it
1757	17	It has tags of murano, venezia, venice, venedig, venise, lagoon, lagoon, lamppost, lamppost, street, light, street	16	it
1758	18	It has tags of aguawater, carnivalcarnival, chiesadisangiorgiomaggiore, costumecostume, eventevent, flash, fujifilmxt, fujinon, gondola, horadoradagoldenhour, churchchurch, italyitaly, purplepurple, pierdock, m, photography, photography, pierdock, m, portraitportrait, rivadeglischiavoni, strobist, venicevenezia, v	18	it
1759	19	It has tags of venice, veneto, italien	43	it
1760	20	It has title of Venizia	46	it
1761	21	It has title of Remote, immoto	50	it
1762	22	It has tags of rialtobridge, venice, italy	64	it
1763	23	It has title of the well	67	it
1764	24	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, canal, watercourse, reflection, stream, brook, creek, riodisantacaterina, santa, caterina	74	it
1765	25	It has title of Corte Licini or of the lead	83	it
1766	26	The church is dedicated to the two Milanese martyrs Gervasio and Protasio (hence Trovaso) and was founded in the 9th century	84	it
1767	27	As Giuseppe Tassini tells us, the church was built in the early days after the foundation of Venice, and immediately became a parish	84	it
1768	28	It was rebuilt in 1028 by the Barbarigo and Caravella families	84	it
1769	29	From its foundation it was subject to the authorities of the patriarchs of Grado and the bishops of Olivolo	84	it
1770	30	Due to various controversies in 1041 a compromise was reached: both prelates would have elected and commanded the vicar of San Trovaso	84	it
1771	31	This is an important testimony of the bad relations that existed in the Middle Ages between the Gradense clergy and the Venetian clergy.	84	it
1772	32	In 1105 the church was renovated	84	it
1773	33	It collapsed in 1583 and from 1584 it was rebuilt in seven years	84	it
1774	34	Completely renovated starting from 1585 in Palladian forms with a Greek cross plan, on the outside it has the particularity of having two almost identical facades with double facing onto the Rio di Ognissanti and the Rio di San Trovaso	84	it
1775	35	It was consecrated in 1657	84	it
1776	36	It has tags of venice, venezia, isoladisanmichele, cloister	85	it
1777	37	It has tags of italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, venicemarcopoloairport, marcopoloairport, plane, airport	87	it
1778	38	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic	88	it
1779	39	It has title of San Zanipolo of Venice, chapel	89	it
1780	40	colour deterioration so converted to monochrome	109	it
1781	41	Murano, Venice, Italy	110	it
1782	42	It has title of Without title	110	it
1783	43	It has tags of murano, venice, venedig, venice, venise, table, table, chair, chair, wall, wall, brick, brick, composition, composition	110	it
1784	44	It has title of Fondamenta Malcanton - Venice	113	it
1785	45	It has title of Magical, poetic, suggestive Venice.	115	it
1786	46	It has tags of venice, glimpse of venice, pontedeisospiri, riodipalazzo, palazzoducale, prigioninuov, pietradistria, architecture, art, architecturexviisecolo, italy, italiancity, lacittadellamore, reflections, reflections in the water, gondolas	115	it
1787	47	It has tags of venezia, venice, venedig, venise, gondoliere, written, sign, humor, candid, man, man, people, sitting, sit, seated, hat, hat	120	it
1788	48	It has title of Venice, Piazza San Marco	123	it
1789	49	It has title of Santa Maria Gloriosa dei Frari, the altar	124	it
1790	50	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, chiesadellecappuccine, capuchinchurch, palmailgiovane	126	it
1791	51	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, cannaregiocanal, canal, watercourse, reflection, stream, brook, creek	128	it
1792	52	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, chiesadisangeremia, sangeremiachurch, sangeremia, camposangeremia	129	it
1793	53	Punta della Dogana, Venice, Italy Bruce Nauman.	130	it
1794	54	It has tags of art, art, puntadelladogana, show, exhibition, exhibition, bruce, nauman, venezia, venice, venise, venedig, contrasted, studies	130	it
1795	55	San Marco Basillica	137	it
1796	56	It has title of venetian glimpses	139	it
1797	57	It has title of Lido, Venice	171	it
1798	58	It has title of Venezia	174	it
1799	59	It has tags of rioterasanleonardo, cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, gugliebridge	175	it
1800	60	Venice, Campo Santi Giovanni e Paolo on a December evening.	182	it
1801	61	It has tags of Venice, Venice, Venise, Venedig Ponte Rialto Bridge Canal Grande Gondola Gondolier Italy, Italy	185	it
1802	62	To the Ferrovieri del Veneto who fell for the Fatherland	188	it
1803	63	It has title of To the Ferrovieri del Veneto fallen for the Fatherland, Venice	188	it
1804	64	It has tags of venice, venice, venise, venedig, rafts, giudecca, canal, canal, boat, boat, people, people, sundown, sunset, dusk, dusk, silhouette	189	it
1805	65	It has title of Protection 2	194	it
1806	66	It has tags of signal, sign, alarm, fire, fire, alarm, wall, museum, museum, murano, venezia, venice, venedig, venise	194	it
1807	67	It has tags of gondolas, piazzasanmarco, stmarkssquare, venice, italy, vintage, seascape, colors, colours	205	it
1808	68	It has tags of venezia, venice, venise, veneto, italia, italie, italy, palazzoducale, arte, art, interiors, watch, rel, reloj, horologe, clock, painting, Quadri, tableaux, pinturas, salaanticollegio, oro, gold, or	212	it
1809	69	It has tags of reflections, r, reflections, abstract, abstrrait, abstract, games, jeux, giochi, graphics, graphisme, grafica, modernart, artmoderne, artemoderna, grandcanal, canalgrande, venezia, venice, venecia, venedig, venice, veneto, v, italy, italy, italy, italian, nikon, colors, colori, colors	213	it
1810	70	It has tags of venice, travel, italy	214	it
1811	71	It has tags of venice, travel, italy	215	it
1812	72	It has title of calm morning	226	it
1813	73	It has title of Tight tight	241	it
1814	74	It has title of Giudecca, Venice	247	it
1815	75	Here is the urban heritage and info map of Venice by travel area	256	it
1816	76	It has title of Venise, Canareggio canal towards Ghetto	256	it
1817	77	It has tags of Italy, Italy, Italy, Italy, Italy, Wlochy, Veneto, Veneto, Venice, Venice, Venice, Venice	256	it
1818	78	Here is the urban heritage and info map of Venice by travel area	257	it
1819	79	It has title of Venise, Ponte delle Guglie	257	it
1820	80	Here is the urban heritage and info map of Venice by travel area	258	it
1821	81	It has title of Venice, grand canal 2	275	it
1822	86	It has title of Rialto	315	it
1823	87	It has tags of venice, gondola, rialto	315	it
1824	88	It has title of Basilique Santi Maria e Donato, coupole 2	316	it
1825	89	It has title of Gondola, Venice, Italy, 1971	320	it
1826	90	It has tags of Italy, Italy, Venice, Venice	376	it
1827	91	It has tags of Italy, Italy, Venice, Venice	381	it
1828	92	It has tags of Italy, italia, venezia, venice, dogespalace, palzzodeldoge	382	it
1829	93	It has tags of Italy, italia, venezia, venice, sanmarco, stmarksbasilica	383	it
1830	94	It has tags of Italy, Italy, Venice, Venice	385	it
1831	95	It has title of Venice Gondola ride	426	it
1832	96	It has tags of venice, italy, grand, canal, travel, europe	426	it
1833	97	It has title of Venetian reflections	427	it
1834	98	Zanetti's team takes the lead on the first occasion with Ceccaroni, a winning tap-in inside the small area where Montipó can do nothing.	430	it
1835	99	It has title of 1-0 Ceccaroni	430	it
1836	100	It has tags of venice, square, italy	438	it
1837	101	It has title of Venice, Grand Canal	439	it
1838	102	It has title of Venice, sunset	443	it
1839	103	It has tags of canal, venice, italy	451	it
1840	104	It has title of Calle Giustinian	454	it
1841	105	It has tags of Italy, Italy, Venice, Venice	454	it
1842	106	It has title of Rialto	455	it
1843	107	It has tags of Italy, italia, venezia, venice, rialto	455	it
1844	108	It has tags of Italy, italia, venezia, venice, canalgrande	456	it
1845	109	It has title of Gondola in Venice	457	it
1846	110	It has tags of Italy, Italy, Venice, Venice	457	it
1847	111	It has tags of Italy, italia, venezia, venice, sanmarco, stmarksbasilica	458	it
1848	112	It has title of Giudecca, Venice	491	it
1849	113	It has tags of Camerabody, Meta, C, Venice, Province of Venice, Italy	491	it
1850	114	It has title of Glimpse	500	it
1851	115	It has tags of year, places, venice, citta, cidade, city, ciudad, ville, casamassimorossana, texture, texture, year	500	it
1852	116	Venice - Beautiful Italy	501	it
1853	117	It has tags of venedig, italian, italia, italy, venezia, venice, veneto, canon, canoneosr	501	it
1854	118	It has title of bay of the kings, Venice	510	it
1855	119	It has tags of Venice, Venice, tour, Italy, Veneto, Europe, Euro	511	it
1856	120	It has tags of Venice, Venice, tour, Italy, Veneto, Europe, Euro	512	it
1857	121	It has tags of Venice, Venice, tour, Italy, Veneto, Europe, Euro	513	it
1858	122	It has tags of Venice, Venice, tour, Italy, Veneto, Europe, Euro	514	it
1859	123	It has title of Venice, Giudecca, Il Redentore	519	it
1860	124	It has tags of venedig, venice, venezia, italien, italy, italy, giudecca, ilredentore	519	it
1861	125	It has tags of venedig, venezia, venice, italien, italy, italia, sestierecastello	520	it
1862	126	It has title of Venice Rialto	521	it
1863	127	It has title of Giudecca, Venice	523	it
1864	128	It has title of Venice - La Fenice - Vengerov IMG_5807	525	it
1865	129	It has tags of Venice, Venice, tour, Italy, Veneto, Europe, Euro	529	it
1866	130	It has tags of Venice, Venice, tour, Italy, Veneto, Europe, Euro	530	it
1867	131	It has tags of Venice, Venice, tour, Italy, Veneto, Europe, Euro	531	it
1868	132	It has tags of Venice, Venice, tour, Italy, Veneto, Europe, Euro	532	it
1869	133	It has title of Venice, Giudecca, House of the Three Eyes	533	it
1870	134	It has tags of venedig, venice, venezia, italien, italy, italy, giudecca, casadeitreocchi	533	it
1871	135	It has title of Venice, Giudecca, Rio della Croce	541	it
1872	136	It has tags of venedig, venice, venezia, italien, italy, italia, giudecca, riodellacroce, boot, boat	541	it
1873	137	It has tags of venedig, venezia, venice, italien, italy, italia, giudecca, sangiorgiomaggiore, cloister, kreuzgang, isoladisangiorgio	542	it
1874	138	It has title of Venice, Rio della Fornace, Madonna & Altan	543	it
1875	139	It has tags of venedig, venice, venezia, italien, italy, italia, sestieredorsoduro, riodellafornace, madonna, altan	543	it
1876	140	It has title of Venice, Fondamenta delle Zattere, Gesuati Church (Santa Maria del Rosario)	544	it
1877	141	It has tags of venice, venedig, venezia, italien, italy, fondadellezattere, chiesadeigesuati, santamariadelrosario, sestieredorsoduro	544	it
1878	142	It has tags of Venice, Venice, tour, Italy, Veneto, Europe, Euro	546	it
1879	143	It has title of Venice, Giudecca, Rio del Ponte Lungo	547	it
1880	144	It has tags of venedig, venice, venezia, italien, italy, italia, giudecca, riodelpontelungo, boot, boat	547	it
1881	145	It has tags of venedig, venice, venezia, italien, italy, italy, giudecca, fondazattere	548	it
1882	146	It has title of Venice, Giudecca, Il Redentore, high altar	549	it
1883	147	It has tags of venedig, venice, venezia, italien, italy, italia, giudecca, ilredentore, ochaltar, highaltar	549	it
1884	148	It has tags of venedig, venice, venice, italien, italy, italia, lido	550	it
1885	149	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic	551	it
1886	150	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, riodellamaddalena, canal, watercourse, crook, creek, reflection	552	it
1887	151	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, lamaddalena, campodellamaddalena, balbo, balbofamily, marymagdalenesfeast, santamariamaddalena, tommasotemanza	553	it
1888	152	It has title of Venice, Rio San Trovaso & San Trovaso Church Bell Tower	556	it
1889	153	It has tags of venedig, venice, venezia, italien, italy, italia, sestieredorsoduro, riosantrovaso, chiesasantrovaso, campanile, glockenturm, belltower	556	it
1890	154	OUTDOOR LESSONS It may seem paradoxical but the city of Venice has always had considerable difficulties in supplying drinking water	558	it
1891	155	As the Venetian historian and chronicler Marin Sanudo wrote: Venice is in aqua et non aqua., Because the Serenissima completely lacked fresh water branches, present only on the Lido, where the discovery of wells formed thanks to the accumulation of rainwater filtered by layers of sand was the basis of the construction typology of Venetian wells	558	it
1892	156	The supply of drinking water was vital and the authorities immediately promoted the initiative of private citizens with great energy, especially those of the noble branch, as it was structurally complex and demanding from an economic point of view: the well was built and then it was given to the city, thus also giving prestige to the family The well built in this way was closed with a stone element, called in Venetian slang. closed, over time they became small works of art, an ornament of fields and courtyards	558	it
1893	157	It has tags of venice, pontedellaccademia, canalgrande	573	it
1894	158	It has tags of venice, sanrocco	574	it
1895	159	It has tags of venice, riodimisericordia, misericordia	577	it
1896	160	It has tags of venice, madonnadellorto	578	it
1897	161	It has tags of venedig, venice, venezia, italian, italy, italia, sestierecastello, sotoportego, camposanprovolo, madonnamitdemkind, virginandchild, saintjohn, hljohannes, saintmark, hlmarkus	579	it
1898	162	It has title of Rio Madonna dell'Orto, Venice	580	it
1899	163	It has tags of venice, riomadonnadellorto	580	it
1900	164	It has title of Plaquet for Tintoretto, Venice	581	it
1901	165	It has tags of venice, tintoretto	581	it
1902	166	It has title of Groupe excursion in Ghetto, Venice	582	it
1903	167	It has tags of venice, ghetto, ghettovecchio	582	it
1904	168	San Giorgio dei Greci, Venice Sante Lombardo, Giannantonio Chiona 1539-1573	587	it
1905	169	It has tags of Venice, it, Lombard, Chiona, Castello, Zenith	587	it
1906	170	It has title of Venice, Rio di San Giuseppe	593	it
1907	171	It has tags of venedig, venice, venezia, italien, italy, italia, sestierecastello, riodisangiuseppe	593	it
1908	172	It has title of Basilica of Santa Maria della Salute // Venice	594	it
1909	173	It has tags of venezia, venice, santamariadellasalute, basilica, architecture, church, church, architecture, bluehour, night	594	it
1910	174	It has title of Venice, Campo San Zanipolo, Basilica San Zanipolo, high altar	596	it
1911	175	It has tags of venedig, venice, venezia, italien, italy, italia, sestierecastello, camposanzanipolo, basilicasanzanipolo, highaltar, hochaltar	596	it
1912	176	Ponte della Paglia	600	it
1913	177	It has title of Venice canal	600	it
1914	178	It has tags of venice, italy	600	it
1915	179	It has tags of venice, ghetto, restaurant	603	it
1916	180	It has title of Venice, Dogana del Mar, Salute & Giudecca seen from St Mark's Campanile	604	it
1917	181	It has tags of venedig, venice, venezia, italien, italy, italia, doganadelmar, giudecca, basilica, santa, maria, della, salute	604	it
1918	182	It has title of Venice, Piazza San Marco, Caffè Florian	605	it
1919	183	It has tags of venedig, venice, venezia, italian, italy, italia, piazzadisanmarco, cafe	605	it
1920	184	It has title of Venice, Basilica di San Marco & Sestiere Castello seen from St Mark's Campanile	606	it
1921	185	It has tags of venedig, venice, venezia, italien, italy, italia, piazzadisanmarco	606	it
1922	186	It has title of Venice, Piazzetta & Doge's Palace seen from St Mark's Campanile	607	it
1923	187	It has tags of venedig, venice, venezia, italien, italy, italia, piazzadisanmarco	607	it
1924	188	It has tags of venice, venice, venezia, italy, italy, italia, doge's palace, palazzoducale, dogespalace, courtyard, inner courtyard	608	it
1925	189	It has title of Venice, Grand Canal, Basilica of Santa Maria della Salute	609	it
1926	190	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande, basilicasantamariadellasalute	609	it
1927	191	It has title of Venice, Grand Canal, Palazzo Dario	610	it
1928	192	It has tags of venedig, venice, venezia, italien, italy, italy, canalgrande, palazzodario	610	it
1929	193	It has title of Venice, Grand Canal, Palazzo Contarini-Fasan	611	it
1930	194	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande, palazzocontarinifasan	611	it
1931	195	It has title of Venice, Grand Canal, Palazzo Cavalli-Franchetti	612	it
1932	196	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande, palazzobarbaroasanvidal	612	it
1933	197	It has title of Venice, Grand Canal, Palazzo Barbaro in San Vidal	613	it
1934	198	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande, palazzobarbaroasanvidal	613	it
1935	199	It has tags of venedig, venice, venezia, italien, italy, italy, canalgrande, carezzonico	616	it
1936	200	It has title of Venice, Grand Canal, Palazzo Sagredo	617	it
1937	201	It has tags of venedig, venice, venezia, italien, italy, italy, canalgrande, palazzosagredo	617	it
