	index	sentence	origin	lang	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3
2256	524	It has tags of venice, canalgrande, palaces	1310	it	0.0558096244931221	0.18615001440048218	0.4570581614971161	0.1430218517780304	0.019918950274586678	0.11953608691692352	0.00537806237116456	0.0037044170312583447	0.00474317092448473	0.004640003200620413	3.96815812564455e-05	0.4570581614971161	Criteria iii	0.18615001440048218	Criteria ii	0.1430218517780304	Criteria iv	0.4570581614971161	0.7862300276756287
2257	525	July 27 - Venice	1311	it	0.004663785453885794	0.007886484265327454	0.10190893709659576	0.010992682538926601	0.005000940524041653	0.07694384455680847	0.5243025422096252	0.12018579989671707	0.05390525981783867	0.09190303832292557	0.0023066308349370956	0.5243025422096252	Criteria vii	0.12018579989671707	Criteria viii	0.10190893709659576	Criteria iii	0.5243025422096252	0.7463972792029381
2258	526	It has title of Grand Canal: Palazzo Orio Semitecolo Benzon and Palazzo Salviati	1311	it	0.21980182826519012	0.07275157421827316	0.18667395412921906	0.19970984756946564	0.00422704080119729	0.3095933496952057	0.002215884393081069	0.002790139988064766	0.0008515790104866028	0.0012681969674304128	0.00011671266838675365	0.3095933496952057	Criteria vi	0.21980182826519012	Criteria i	0.19970984756946564	Criteria iv	0.3095933496952057	0.7291050255298615
2259	527	It has tags of venice, canalgrande, palaces	1311	it	0.0558096244931221	0.18615001440048218	0.4570581614971161	0.1430218517780304	0.019918950274586678	0.11953608691692352	0.00537806237116456	0.0037044170312583447	0.00474317092448473	0.004640003200620413	3.96815812564455e-05	0.4570581614971161	Criteria iii	0.18615001440048218	Criteria ii	0.1430218517780304	Criteria iv	0.4570581614971161	0.7862300276756287
2260	528	July 27 - Venice	1312	it	0.004663785453885794	0.007886484265327454	0.10190893709659576	0.010992682538926601	0.005000940524041653	0.07694384455680847	0.5243025422096252	0.12018579989671707	0.05390525981783867	0.09190303832292557	0.0023066308349370956	0.5243025422096252	Criteria vii	0.12018579989671707	Criteria viii	0.10190893709659576	Criteria iii	0.5243025422096252	0.7463972792029381
2261	529	It has title of Grand Canal: Palazzo Genovese	1312	it	0.27800485491752625	0.08451547473669052	0.18292908370494843	0.16447515785694122	0.004743911791592836	0.26782068610191345	0.006226351950317621	0.006079221144318581	0.0019931751303374767	0.00301874871365726	0.00019332236843183637	0.27800485491752625	Criteria i	0.26782068610191345	Criteria vi	0.18292908370494843	Criteria iii	0.27800485491752625	0.7287546247243881
2262	530	It has tags of venice, canalgrande, palaces	1312	it	0.0558096244931221	0.18615001440048218	0.4570581614971161	0.1430218517780304	0.019918950274586678	0.11953608691692352	0.00537806237116456	0.0037044170312583447	0.00474317092448473	0.004640003200620413	3.96815812564455e-05	0.4570581614971161	Criteria iii	0.18615001440048218	Criteria ii	0.1430218517780304	Criteria iv	0.4570581614971161	0.7862300276756287
2263	531	July 27 - Venice	1313	it	0.004663785453885794	0.007886484265327454	0.10190893709659576	0.010992682538926601	0.005000940524041653	0.07694384455680847	0.5243025422096252	0.12018579989671707	0.05390525981783867	0.09190303832292557	0.0023066308349370956	0.5243025422096252	Criteria vii	0.12018579989671707	Criteria viii	0.10190893709659576	Criteria iii	0.5243025422096252	0.7463972792029381
2264	532	It has title of Grand Canal: Abbey of San Gregorio	1313	it	0.3221479058265686	0.06541161239147186	0.11042352765798569	0.12601546943187714	0.003969765733927488	0.3484606444835663	0.008365846239030361	0.010126871056854725	0.0016761517617851496	0.00276860105805099	0.0006335559883154929	0.3484606444835663	Criteria vi	0.3221479058265686	Criteria i	0.12601546943187714	Criteria iv	0.3484606444835663	0.796624019742012
2265	533	It has tags of venice, canalgrande, palaces	1313	it	0.0558096244931221	0.18615001440048218	0.4570581614971161	0.1430218517780304	0.019918950274586678	0.11953608691692352	0.00537806237116456	0.0037044170312583447	0.00474317092448473	0.004640003200620413	3.96815812564455e-05	0.4570581614971161	Criteria iii	0.18615001440048218	Criteria ii	0.1430218517780304	Criteria iv	0.4570581614971161	0.7862300276756287
2266	534	July 27 - Venice	1314	it	0.004663785453885794	0.007886484265327454	0.10190893709659576	0.010992682538926601	0.005000940524041653	0.07694384455680847	0.5243025422096252	0.12018579989671707	0.05390525981783867	0.09190303832292557	0.0023066308349370956	0.5243025422096252	Criteria vii	0.12018579989671707	Criteria viii	0.10190893709659576	Criteria iii	0.5243025422096252	0.7463972792029381
2267	535	It has title of Grand Canal: gondola in Cà Rezzonico	1314	it	0.23526303470134735	0.10420269519090652	0.1523474007844925	0.15915603935718536	0.009482834488153458	0.26335617899894714	0.01997242122888565	0.0313287228345871	0.008588913828134537	0.015532273799180984	0.0007695249514654279	0.26335617899894714	Criteria vi	0.23526303470134735	Criteria i	0.15915603935718536	Criteria iv	0.26335617899894714	0.6577752530574799
2268	536	It has tags of venice, canalgrande, palaces	1314	it	0.0558096244931221	0.18615001440048218	0.4570581614971161	0.1430218517780304	0.019918950274586678	0.11953608691692352	0.00537806237116456	0.0037044170312583447	0.00474317092448473	0.004640003200620413	3.96815812564455e-05	0.4570581614971161	Criteria iii	0.18615001440048218	Criteria ii	0.1430218517780304	Criteria iv	0.4570581614971161	0.7862300276756287
2269	537	July 27 - Venice	1315	it	0.004663785453885794	0.007886484265327454	0.10190893709659576	0.010992682538926601	0.005000940524041653	0.07694384455680847	0.5243025422096252	0.12018579989671707	0.05390525981783867	0.09190303832292557	0.0023066308349370956	0.5243025422096252	Criteria vii	0.12018579989671707	Criteria viii	0.10190893709659576	Criteria iii	0.5243025422096252	0.7463972792029381
2270	538	It has title of Grand Canal: Rio Cà Foscari with Cà Foscari and Palazzo Balbi	1315	it	0.22336381673812866	0.07380914688110352	0.1931488811969757	0.14770758152008057	0.007575551513582468	0.2643183171749115	0.030978230759501457	0.03799116238951683	0.008621611632406712	0.01191034633666277	0.0005754100275225937	0.2643183171749115	Criteria vi	0.22336381673812866	Criteria i	0.1931488811969757	Criteria iii	0.2643183171749115	0.6808310151100159
2271	539	It has tags of venice, rialto, canalgrande, palaces	1315	it	0.04166371002793312	0.19144552946090698	0.4782663881778717	0.1311066448688507	0.02150583080947399	0.12109602242708206	0.00394018879160285	0.0026939786039292812	0.004088775720447302	0.004156565759330988	3.63171893695835e-05	0.4782663881778717	Criteria iii	0.19144552946090698	Criteria ii	0.1311066448688507	Criteria iv	0.4782663881778717	0.8008185625076294
2272	540	July 27 - Venice Palazzo Balbi is the official seat of the President of the Veneto Region and of the Regional Council	1316	it	0.021007036790251732	0.04538331553339958	0.3656301498413086	0.18786825239658356	0.017780207097530365	0.3511155843734741	0.003145914990454912	0.002405671402812004	0.0022626526188105345	0.0033303957898169756	7.082038791850209e-05	0.3656301498413086	Criteria iii	0.3511155843734741	Criteria vi	0.18786825239658356	Criteria iv	0.3656301498413086	0.9046139866113663
2273	541	It has title of Grand Canal: Palazzo Balbi	1316	it	0.27800485491752625	0.08451547473669052	0.18292908370494843	0.16447515785694122	0.004743911791592836	0.26782068610191345	0.006226351950317621	0.006079221144318581	0.0019931751303374767	0.00301874871365726	0.00019332236843183637	0.27800485491752625	Criteria i	0.26782068610191345	Criteria vi	0.18292908370494843	Criteria iii	0.27800485491752625	0.7287546247243881
2274	542	It has tags of venice, rialto, canalgrande, palaces	1316	it	0.04166371002793312	0.19144552946090698	0.4782663881778717	0.1311066448688507	0.02150583080947399	0.12109602242708206	0.00394018879160285	0.0026939786039292812	0.004088775720447302	0.004156565759330988	3.63171893695835e-05	0.4782663881778717	Criteria iii	0.19144552946090698	Criteria ii	0.1311066448688507	Criteria iv	0.4782663881778717	0.8008185625076294
2275	543	July 27 - Venice	1317	it	0.004663785453885794	0.007886484265327454	0.10190893709659576	0.010992682538926601	0.005000940524041653	0.07694384455680847	0.5243025422096252	0.12018579989671707	0.05390525981783867	0.09190303832292557	0.0023066308349370956	0.5243025422096252	Criteria vii	0.12018579989671707	Criteria viii	0.10190893709659576	Criteria iii	0.5243025422096252	0.7463972792029381
2276	544	It has title of Grand Canal: Palazzo Giustinian	1317	it	0.27800485491752625	0.08451547473669052	0.18292908370494843	0.16447515785694122	0.004743911791592836	0.26782068610191345	0.006226351950317621	0.006079221144318581	0.0019931751303374767	0.00301874871365726	0.00019332236843183637	0.27800485491752625	Criteria i	0.26782068610191345	Criteria vi	0.18292908370494843	Criteria iii	0.27800485491752625	0.7287546247243881
2277	545	It has tags of venice, rialto, canalgrande, palaces	1317	it	0.04166371002793312	0.19144552946090698	0.4782663881778717	0.1311066448688507	0.02150583080947399	0.12109602242708206	0.00394018879160285	0.0026939786039292812	0.004088775720447302	0.004156565759330988	3.63171893695835e-05	0.4782663881778717	Criteria iii	0.19144552946090698	Criteria ii	0.1311066448688507	Criteria iv	0.4782663881778717	0.8008185625076294
2278	546	It has tags of photographers, bn, bw, blackwhite, biancoenero, bianconero, mariobertocchi, venice, street, square, canon, canoneos, people, persons, personsprojects	1318	it	0.02282949909567833	0.05823792889714241	0.5970624685287476	0.11965686827898026	0.04928640276193619	0.1354253590106964	0.006667309440672398	0.003068025689572096	0.003980924841016531	0.00374567206017673	3.9591919630765915e-05	0.5970624685287476	Criteria iii	0.1354253590106964	Criteria vi	0.11965686827898026	Criteria iv	0.5970624685287476	0.8521446958184242
2279	547	It has title of The Dogana and domes of Santa Maria della Salute, Venice	1334	it	0.30001869797706604	0.06438258290290833	0.16477757692337036	0.1650417596101761	0.005435440223664045	0.28527602553367615	0.005278760567307472	0.006033615209162235	0.0014195211697369814	0.0020355121232569218	0.0003005302569363266	0.30001869797706604	Criteria i	0.28527602553367615	Criteria vi	0.1650417596101761	Criteria iv	0.30001869797706604	0.7503364831209183
2280	548	The Hunchback of Rialto	1344	it	0.03606726974248886	0.0951499342918396	0.34679046273231506	0.14696693420410156	0.03647781163454056	0.2276492863893509	0.033480819314718246	0.012433856725692749	0.023266788572072983	0.04133770614862442	0.00037914846325293183	0.34679046273231506	Criteria iii	0.2276492863893509	Criteria vi	0.14696693420410156	Criteria iv	0.34679046273231506	0.7214066833257675
2281	549	It has title of San Giorgio Maggiore	1379	it	0.23435160517692566	0.04568128660321236	0.18426184356212616	0.08521609753370285	0.005857228301465511	0.23414646089076996	0.05929763242602348	0.10889484733343124	0.013834421522915363	0.02427344024181366	0.004185170400887728	0.23435160517692566	Criteria i	0.23414646089076996	Criteria vi	0.18426184356212616	Criteria iii	0.23435160517692566	0.6527599096298218
2282	550	It has title of Doge's Palace - Palazzo Ducale	1384	it	0.16665810346603394	0.07445353269577026	0.27810192108154297	0.19319352507591248	0.005176640581339598	0.27723991870880127	0.0015065212501212955	0.001504765241406858	0.0008662054897285998	0.0012315713101997972	6.729639426339418e-05	0.27810192108154297	Criteria iii	0.27723991870880127	Criteria vi	0.19319352507591248	Criteria iv	0.27810192108154297	0.7485353648662567
2283	551	It has title of Piazza San Marco - Venice	1388	it	0.24959801137447357	0.061101723462343216	0.18882343173027039	0.11569724231958389	0.006958482321351767	0.3032732307910919	0.026989389210939407	0.029065659269690514	0.006255108863115311	0.011010539717972279	0.0012272068997845054	0.3032732307910919	Criteria vi	0.24959801137447357	Criteria i	0.18882343173027039	Criteria iii	0.3032732307910919	0.7416946738958359
2284	552	Piazza San Marco - Venice	1389	it	0.48178812861442566	0.05602435767650604	0.11510329693555832	0.12945328652858734	0.002207371173426509	0.21390169858932495	0.00044018399785272777	0.0006565440562553704	0.00013873439456801862	0.0001621545379748568	0.00012420733401086181	0.48178812861442566	Criteria i	0.21390169858932495	Criteria vi	0.12945328652858734	Criteria iv	0.48178812861442566	0.825143113732338
2285	553	It has title of Piazza San Marco - Venice	1391	it	0.24959801137447357	0.061101723462343216	0.18882343173027039	0.11569724231958389	0.006958482321351767	0.3032732307910919	0.026989389210939407	0.029065659269690514	0.006255108863115311	0.011010539717972279	0.0012272068997845054	0.3032732307910919	Criteria vi	0.24959801137447357	Criteria i	0.18882343173027039	Criteria iii	0.3032732307910919	0.7416946738958359
2286	554	It has title of Venezia (Venice Italy)	1422	it	0.11073543131351471	0.07164076715707779	0.2473309487104416	0.126519575715065	0.010064306668937206	0.3807428777217865	0.01941864937543869	0.016051216050982475	0.005544212646782398	0.011255582794547081	0.0006963105406612158	0.3807428777217865	Criteria vi	0.2473309487104416	Criteria iii	0.126519575715065	Criteria iv	0.3807428777217865	0.7545934021472931
2287	555	It has title of People Mover Tronchetto.	1455	it	0.050820037722587585	0.029442347586154938	0.30684801936149597	0.0790633112192154	0.02041030116379261	0.38066336512565613	0.06538660824298859	0.026481226086616516	0.011592275463044643	0.02796940878033638	0.001323054893873632	0.38066336512565613	Criteria vi	0.30684801936149597	Criteria iii	0.0790633112192154	Criteria iv	0.38066336512565613	0.7665746957063675
2288	556	It has tags of veneti, veneto, itali	1456	it	0.06445524096488953	0.10584641247987747	0.4852477014064789	0.19828052818775177	0.03165373578667641	0.07230132818222046	0.01070697046816349	0.008621998131275177	0.011913575232028961	0.01094250101596117	3.0051596695557237e-05	0.4852477014064789	Criteria iii	0.19828052818775177	Criteria iv	0.10584641247987747	Criteria ii	0.4852477014064789	0.7893746420741081
2289	557	It has tags of biennale, architecture, architecture, venice, venice	1482	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2290	558	It has tags of biennale, architecture, architecture, venice, venice	1483	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2291	559	It has tags of biennale, architecture, architecture, venice, venice	1484	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2292	560	It has tags of biennale, architecture, architecture, venice, venice	1485	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2293	561	It has tags of biennale, architecture, architecture, venice, venice	1487	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2294	562	It has tags of biennale, architecture, architecture, venice, venice	1488	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2295	563	It has tags of biennale, architecture, architecture, venice, venice	1489	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2296	564	It has tags of biennale, architecture, architecture, venice, venice	1490	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2297	565	It has tags of biennale, architecture, architecture, venice, venice	1491	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2298	566	It has tags of biennale, architecture, architecture, venice, venice	1492	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2299	567	It has tags of biennale, architecture, architecture, venice, venice	1493	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2300	568	It has tags of biennale, architecture, architecture, venice, venice	1494	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2301	569	It has tags of biennale, architecture, architecture, venice, venice	1495	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2302	570	It has tags of biennale, architecture, architecture, venice, venice	1496	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2303	571	It has tags of biennale, architecture, architecture, venice, venice	1497	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2304	572	It has tags of biennale, architecture, architecture, venice, venice	1498	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2305	573	It has tags of biennale, architecture, architecture, venice, venice	1499	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2306	574	It has tags of biennale, architecture, architecture, venice, venice	1500	it	0.06482701003551483	0.14461742341518402	0.4625937342643738	0.2580266296863556	0.028799993917346	0.034974128007888794	0.0014515151269733906	0.001590438187122345	0.0017214351100847125	0.001373040839098394	2.4736946215853095e-05	0.4625937342643738	Criteria iii	0.2580266296863556	Criteria iv	0.14461742341518402	Criteria ii	0.4625937342643738	0.8652377873659134
2307	575	It has tags of santacroce, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, giovanni, crusaderknight, hungariannobleman, museodistorianaturaledivenezia, naturalhistorymuseumofvenice, naturalhistorymuseum, museum, fondacodeitoituric, venetianmuseum pesarofamily, venetianbyzantinestyle, lordofferrara, niccol, museocorrer, institutovenetodiscienze, lettersearts, botanical, entomological, zoologicalspecimens, fossils, ethnographiccollections	1501	it	0.020637216046452522	0.16518941521644592	0.4674050807952881	0.187149778008461	0.041381191462278366	0.0960407629609108	0.005023149307817221	0.004829492419958115	0.006835940293967724	0.005461866967380047	4.606143193086609e-05	0.4674050807952881	Criteria iii	0.187149778008461	Criteria iv	0.16518941521644592	Criteria ii	0.4674050807952881	0.819744274020195
2308	576	It has tags of dorsoduro, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, carezzonico, museum, palazzo, baroqueandrococoarchitecture, baroque, rococo, architecture, francescoguardi, giambattistatiepolo	1502	it	0.021489882841706276	0.3215688169002533	0.35246968269348145	0.215521439909935	0.024253670126199722	0.05958516150712967	0.0008229998056776822	0.0010310722282156348	0.0017030240269377828	0.0015006555477157235	5.35631479579024e-05	0.35246968269348145	Criteria iii	0.3215688169002533	Criteria ii	0.215521439909935	Criteria iv	0.35246968269348145	0.8895599395036697
2309	577	It has title of Silent Venice	1504	it	0.12072424590587616	0.05441450700163841	0.2810899317264557	0.11297578364610672	0.013652830384671688	0.21546754240989685	0.07806102931499481	0.05828048661351204	0.02288099378347397	0.0412590429186821	0.0011935678776353598	0.2810899317264557	Criteria iii	0.21546754240989685	Criteria vi	0.12072424590587616	Criteria i	0.2810899317264557	0.6172817200422287
2310	578	It has tags of venice, veneto, biancoenero, bw, bianconero, blackwhite, blackandwhite, noiretblanc, monochrome	1504	it	0.03053874522447586	0.16783004999160767	0.5106355547904968	0.1494644433259964	0.03827449679374695	0.08791506290435791	0.0035588915925472975	0.002622170839458704	0.004614624660462141	0.004502313211560249	4.367321889731102e-05	0.5106355547904968	Criteria iii	0.16783004999160767	Criteria ii	0.1494644433259964	Criteria iv	0.5106355547904968	0.8279300481081009
2311	579	Palazzo Grimani di San Luca in San Marco one of the six sestieri of Venice in Veneto, Italy	1510	it	0.3536287546157837	0.16168752312660217	0.10157854855060577	0.1373654305934906	0.002523482311517	0.24163061380386353	0.00037867287755943835	0.000518161104992032	0.00019144902762491256	0.0002873960183933377	0.00021000228298362345	0.3536287546157837	Criteria i	0.24163061380386353	Criteria vi	0.16168752312660217	Criteria ii	0.3536287546157837	0.7569468915462494
2312	580	It has tags of sanmarco, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, palazzogrimanidisanluca, renaissancestyle, renaissance, renaissancestylepalace, gerolamogrimani, michelesanmicheli, giangiacomodegrasco	1510	it	0.018459714949131012	0.33836105465888977	0.37314629554748535	0.16368545591831207	0.02807759866118431	0.07122340053319931	0.0012665792601183057	0.0013006743974983692	0.00214606081135571	0.002266055205836892	6.70476074446924e-05	0.37314629554748535	Criteria iii	0.33836105465888977	Criteria ii	0.16368545591831207	Criteria iv	0.37314629554748535	0.8751928061246872
2313	581	It has tags of sanmarco, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, palazzogrimanidisanluca, renaissancestyle, renaissance, renaissancestylepalace, gerolamogrimani, michelesanmicheli, giangiacomodegrasco	1511	it	0.018459714949131012	0.33836105465888977	0.37314629554748535	0.16368545591831207	0.02807759866118431	0.07122340053319931	0.0012665792601183057	0.0013006743974983692	0.00214606081135571	0.002266055205836892	6.70476074446924e-05	0.37314629554748535	Criteria iii	0.33836105465888977	Criteria ii	0.16368545591831207	Criteria iv	0.37314629554748535	0.8751928061246872
2314	582	It has tags of sanmarco, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, callecornerpiscopiaolored	1512	it	0.016882840543985367	0.3368610143661499	0.38704532384872437	0.14996330440044403	0.027477430179715157	0.07489558309316635	0.001242735073901713	0.0012472260277718306	0.0020492852199822664	0.0022667732555419207	6.853142258478329e-05	0.38704532384872437	Criteria iii	0.3368610143661499	Criteria ii	0.14996330440044403	Criteria iv	0.38704532384872437	0.8738696426153183
2315	583	It has tags of santacroce, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, giovanni, crusaderknight, hungariannobleman, museodistorianaturaledivenezia, naturalhistorymuseumofvenice, naturalhistorymuseum, museum, fondacodeitoituric, venetianmuseum pesarofamily, venetianbyzantinestyle, lordofferrara, niccol, museocorrer, institutovenetodiscienze, lettersearts, botanical, entomological, zoologicalspecimens, fossils, ethnographiccollections	1513	it	0.020637216046452522	0.16518941521644592	0.4674050807952881	0.187149778008461	0.041381191462278366	0.0960407629609108	0.005023149307817221	0.004829492419958115	0.006835940293967724	0.005461866967380047	4.606143193086609e-05	0.4674050807952881	Criteria iii	0.187149778008461	Criteria iv	0.16518941521644592	Criteria ii	0.4674050807952881	0.819744274020195
2316	584	It has tags of santacroce, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, giovanni, crusaderknight, hungariannobleman, riodisangiacomodallorio, canal, stream, brook, creek, watercourse, reflection	1514	it	0.019776949658989906	0.20263858139514923	0.44755154848098755	0.1883264034986496	0.05962154269218445	0.06815611571073532	0.0029024884570389986	0.002813250059261918	0.00444530276581645	0.003704229835420847	6.368855974869803e-05	0.44755154848098755	Criteria iii	0.20263858139514923	Criteria ii	0.1883264034986496	Criteria iv	0.44755154848098755	0.8385165333747864
2317	585	It has title of Doge's Palace, portico	1515	it	0.2010667324066162	0.08127308636903763	0.28174522519111633	0.2086002230644226	0.005903398618102074	0.21538375318050385	0.0020453473553061485	0.0019236528314650059	0.0009877829579636455	0.001023555756546557	4.725797043647617e-05	0.28174522519111633	Criteria iii	0.21538375318050385	Criteria vi	0.2086002230644226	Criteria iv	0.28174522519111633	0.7057292014360428
2318	586	It has tags of travel, venice, venice, italy, piazzasanmarco, palazzoducale, portico	1515	it	0.014341853559017181	0.4616747498512268	0.2603645920753479	0.06364285200834274	0.0075757442973554134	0.18902245163917542	0.0009644267847761512	0.0007079362985678017	0.0006702957907691598	0.0009530663373880088	8.199828153010458e-05	0.4616747498512268	Criteria ii	0.2603645920753479	Criteria iii	0.18902245163917542	Criteria vi	0.4616747498512268	0.9110617935657501
2319	587	It has title of Conversation in Venice	1516	it	0.12004823982715607	0.0803060531616211	0.18790076673030853	0.10905607044696808	0.012807998806238174	0.28875046968460083	0.05895984545350075	0.05942631885409355	0.02296813577413559	0.05803695693612099	0.0017391873989254236	0.28875046968460083	Criteria vi	0.18790076673030853	Criteria iii	0.12004823982715607	Criteria i	0.28875046968460083	0.5966994762420654
