	Source	Target	Group_Name	18+	Members	Pool_Counts
30955	38712633@N04	3137945@N25	Stadler flirt 3 in Nederland	0	18	361
30956	38712633@N04	2206048@N24	Stadler GTW	0	120	2142
30957	38712633@N04	2708272@N25	Stadler Rail	0	225	9412
30958	38712633@N04	345597@N25	Stadler Trains (GTW / FLIRT)	0	545	13150
30959	38712633@N04	14773083@N22	Stadler Wink	0	42	207
30960	38712633@N04	14753602@N24	Stichting 2454 CREW	0	33	148
30961	38712633@N04	2189826@N23	Stichting mat'54 Hondekop-vier	0	83	626
30962	38712633@N04	2097182@N20	Stoomtreinen in Nederland	0	233	7030
30963	38712633@N04	1283645@N20	Talbot Talent VT 643/644	0	122	869
30964	38712633@N04	1895560@N22	Talent 2 ET 442	0	88	713
30965	38712633@N04	47549157@N00	Taurus (the locomotive)	0	703	20216
30966	38712633@N04	1686381@N21	Taurus rules!	0	343	19106
30967	38712633@N04	1004429@N20	taurus+BR 189	0	381	23654
30968	38712633@N04	411009@N22	Thalys	0	432	2437
30969	38712633@N04	2797132@N25	Train Charter Services	0	272	2827
30970	38712633@N04	13249967@N00	Train Stations	0	5602	103584
30971	38712633@N04	392421@N21	Trains Français SNCF	0	1001	72501
30972	38712633@N04	951180@N24	Trains of the Benelux	0	185	6062
30973	38712633@N04	2706714@N25	Trains Winter/Summer (No 30/60 limit)	0	762	432431
30974	38712633@N04	2846308@N21	Trainspots Lintorf	0	427	1770
30975	38712633@N04	761041@N20	TRAXX	0	1060	69308
30976	38712633@N04	962021@N25	traxx Bombardier (186+185)	0	665	34295
30977	38712633@N04	2345428@N23	Treinen buiten dienst	0	69	1286
30978	38712633@N04	1925102@N25	Treinen in Maastricht	0	44	580
30979	38712633@N04	14664361@N22	Treinen op de Spoorlijn Sittard - Born	0	10	113
30980	38712633@N04	14787075@N23	TRI Train Rental International GmbH	0	367	405
30981	38712633@N04	1231544@N21	TXLogistik	0	502	8448
30982	38712633@N04	3708313@N24	V E C T R O N	0	785	43275
30983	38712633@N04	2084941@N23	V100 rules!	0	62	2039
30984	38712633@N04	967556@N23	V160 and other classes (218, 226...)	0	666	20930
30985	38712633@N04	14739361@N25	Vectron in België / Vectron in Belgium	0	124	287
30986	38712633@N04	2292874@N25	Vectron/Smartron - Siemens locomotive	0	1135	35463
30987	38712633@N04	1048872@N23	Veolia Cargo	0	54	259
30988	38712633@N04	600762@N24	Veolia Transport	0	211	3701
30989	38712633@N04	926178@N23	Veolia Transport Nederland	0	71	630
30990	38712633@N04	2221097@N25	Verkeerslichten en seinen	0	48	192
30991	38712633@N04	954968@N25	VolkerRail	0	128	1085
30992	38712633@N04	723081@N24	Vossloh G2000	0	151	2498
30993	38712633@N04	1918422@N23	Vossloh G2000 @ Belgium	0	279	318
30994	38712633@N04	3008859@N23	Vossloh G6	0	310	182
30995	38712633@N04	2081552@N20	Werbeloks DB serie 101	0	84	1366
30996	38712633@N04	1781233@N25	Werbeloks der ÖBB	0	179	2090
30997	38712633@N04	2752139@N20	Advertisement on rail	0	404	9657
30998	38712633@N04	4008455@N23	World Of Trains Baureihe 101	0	118	3796
30999	38712633@N04	14661253@N22	World Of Trains Baureihe 103	0	126	2178
31000	38712633@N04	14652666@N21	World Of Trains Baureihe 110,112,113,115,139,140,141,150	0	69	1700
31001	38712633@N04	14618294@N24	World Of Trains Baureihe 112,114,143,243	0	115	1579
31002	38712633@N04	14617730@N24	World Of Trains Baureihe 151	0	112	2492
31003	38712633@N04	14633011@N20	World Of Trains Bombardier Traxx baureihe 145,146,185,186	0	144	8814
31004	38712633@N04	14641375@N23	World Of Trains Bombardier Traxx DE Baureihe 245,246,285	0	86	430
31005	38712633@N04	14607471@N25	World Of Trains Competition Family Traxx. VS .Siemens Bau	0	162	9479
31006	38712633@N04	14691734@N24	World Of Trains Werbeloks Bombardier Traxx baureihe 145,146,185,	0	85	1587
31007	38712633@N04	2252045@N21	Zevenhuizen-Moerkapelle in beeld	0	22	101
31008	38712633@N04	1437984@N25	ÖBB / ČD railjet	0	311	2718
31009	38712633@N04	2319877@N21	Überall DB Cargo Baureihe 189	0	439	3559
31010	151639852@N07	2641619@N21	Flickr Alpha Group	0	3780	79
31011	79051158@N06	761059@N20	Birds birds birds birds!	0	38197	841283
31012	79051158@N06	670107@N23	Birds Photos	0	97017	4082395
31013	79051158@N06	3349394@N23	Certhiidae – Treecreepers	0	336	3647
31014	79051158@N06	437129@N20	eBird Rarity Photos	0	2545	38474
31015	79051158@N06	2969159@N25	High Quality Bird Photos	0	235	13364
31016	79051158@N06	1080089@N22	Photographing Birds	0	3968	393753
31017	79051158@N06	2772268@N25	Seminole County, FL Nature Photography	0	10	160
31018	79051158@N06	14759751@N24	World Photography Day Contest 2021	0	13781	32466
31019	79051158@N06	1621376@N22	Your Best Shot 2018	0	10165	7701
31020	124317748@N06	61945196@N00	's-Hertogenbosch	0	323	6795
31021	124317748@N06	2528348@N24	Thursday Doors Day	0	108	4483
31022	124317748@N06	2764072@N20	**Only Trains _ No 30 / 60 Group restriction !	0	2113	736381
31023	124317748@N06	58604000@N00	*Andalucia sólo hay una	0	2359	92717
31024	124317748@N06	76732248@N00	*Nederland belicht*	0	4452	347236
31025	124317748@N06	1746781@N24	*Nederland op z'n mooist	0	514	3263
31026	124317748@N06	2768178@N23	+Railways of Europe	0	1590	324680
31027	124317748@N06	2765373@N24	--  A colorful life - (Admin invite)	0	1579	32721
31028	124317748@N06	481553@N21	1 Million Aircraft Photos	0	6097	1024503
31029	124317748@N06	3156952@N21	1,000,000 Ships	0	728	95783
31030	124317748@N06	521494@N25	50 Plus (Photographers aged 50 and better)	0	6057	2473463
31031	124317748@N06	2842757@N20	60+ photographers	0	849	369667
31032	124317748@N06	2867623@N22	Advertisement &quot;Commercial&quot; trams in Amsterdam (GVB)	0	72	3903
31033	124317748@N06	14271994@N00	AFC Ajax	0	154	960
31034	124317748@N06	743243@N25	After dark  N.J	0	16	150
31035	124317748@N06	422008@N23	Aircraft Photos	0	5093	297883
31036	124317748@N06	585757@N24	Airline: Emirates [EK.UAE.176] (no 30/60)	0	620	13756
31037	124317748@N06	2799371@N23	Airline: KLM Cityhopper [KL/KLC]	0	272	3519
31038	124317748@N06	2746597@N25	Airport: Amsterdam | Schiphol [AMS/EHAM]	0	568	48614
31039	124317748@N06	3602610@N25	Alstom Trains	0	369	17869
31040	124317748@N06	63062005@N00	Amersfoort	0	312	8968
31041	124317748@N06	35034363766@N01	Amsterdam (Mokum)	0	9479	218086
31042	124317748@N06	1585002@N24	Amsterdam - no rules	0	984	56401
31043	124317748@N06	2482661@N20	Amsterdam by nightlight	0	1149	4847
31044	124317748@N06	1419425@N22	Amsterdam CS.	0	158	5331
31045	124317748@N06	1069810@N20	Amsterdam Fixxxed	0	1077	27132
31046	124317748@N06	2148201@N23	Amsterdam light festival	0	203	2570
31047	124317748@N06	15962815@N00	amsterdam street signs	0	597	3226
31048	124317748@N06	61598278@N00	Amsterdam today	0	630	100852
31049	124317748@N06	71786818@N00	Amsterdam-Zuid	0	323	8176
31050	124317748@N06	911721@N24	MAGNIFICENT SHIPS	0	1928	65429
31051	124317748@N06	39804613888@N01	Architecture	0	103226	1880086
31052	124317748@N06	4556080@N20	Contemporary and original architecture	0	1088	15076
31053	124317748@N06	35473874@N00	Arnhem	0	379	8590
31054	124317748@N06	1532975@N20	Arriva Nederland	0	151	4484
31055	124317748@N06	1225214@N25	artland	0	42908	1366765
31056	124317748@N06	3319023@N25	Auto Passion	0	140	69341
31057	124317748@N06	72006205@N00	Barcelona	0	13927	277876
31058	124317748@N06	1673838@N24	Barcelona Photography	0	1402	29423
31059	124317748@N06	962194@N21	Barcelona Street Photography	0	954	12831
31060	124317748@N06	1516709@N23	BARCELONA TOURIST VIEWS	0	48	1375
31061	124317748@N06	81682017@N00	Beach Photography	0	79032	730764
31062	124317748@N06	4468128@N24	Beautiful Ships of the World	0	88	12144
31063	124317748@N06	52239892911@N01	Belgium	0	7613	186742
31064	124317748@N06	417780@N23	bench lovers	0	2196	17464
31065	124317748@N06	879594@N23	Berlin today	0	2195	87084
31066	124317748@N06	2728832@N20	Big Trucks North America	0	270	55707
31067	124317748@N06	1078850@N21	BLUE ...............❤Heavenly BLUE	0	1991	39589
31068	124317748@N06	2969750@N21	Bridge Architecture	0	1396	19495
31069	124317748@N06	917429@N25	Bridges, Bridges, and MORE BRIDGES	0	16949	207570
31070	124317748@N06	2185213@N21	Bruynzeel Zaandam	0	8	88
31071	124317748@N06	65489562@N00	Buildings/Architecture	0	48988	1489776
31072	124317748@N06	592717@N20	Cab Over Engine Trucks ore COE	0	561	4772
31073	124317748@N06	24561187@N00	Canada's Best Shots	0	2952	51195
31074	124317748@N06	650018@N24	Car dealerships	0	206	6805
31075	124317748@N06	1185322@N21	Car Freaks	0	6036	314636
31076	124317748@N06	93993166@N00	Car Pictures	0	927	150268
31077	124317748@N06	1011209@N20	Carnaval in Maastricht	0	55	1836
31078	124317748@N06	623239@N25	Cars from the Past: Classic Cars	0	22513	1202512
31079	124317748@N06	2309748@N20	CARS, CARS &amp; CARS	0	10101	159336
31080	124317748@N06	1458066@N22	Cars, planes, motorbikes, boats, trains and trucks of the whole	0	4339	1119755
31081	124317748@N06	1207764@N23	cars, trains and buses	0	2250	97496
31082	124317748@N06	2707037@N25	Cats!  Cats!  Cats!	0	27622	275625
31083	124317748@N06	86554186@N00	Celebrate the Cow	0	7317	41605
31084	124317748@N06	2174906@N24	Chaos of Lines and Color	0	117	2495
31085	124317748@N06	1239873@N24	Christmas decorations and inspirations	0	2308	18205
31086	124317748@N06	69542297@N00	Church Exteriors	0	15838	317052
31087	124317748@N06	2302655@N23	Classic Cars on Trailers and Trucks	0	181	5926
31088	124317748@N06	31669125@N00	Cologne	0	2728	47886
31089	124317748@N06	799643@N24	Colour Mania	0	20575	526340
31090	124317748@N06	50735917@N00	Cruise Enthusiasts	0	2124	86261
31091	124317748@N06	937504@N25	cruise ship shots	0	84	4517
31092	124317748@N06	30999897@N00	Cruise Ships	0	3914	94229
31093	124317748@N06	11845396@N00	Cruises	0	546	19591
31094	124317748@N06	1343779@N25	Cruising and cruise ships	0	1357	33586
31095	124317748@N06	1556919@N20	DAF  Variomatic	0	149	4585
31096	124317748@N06	35034363817@N01	Den Haag / The Hague, The Netherlands	0	2031	68890
31097	124317748@N06	14658831@N20	Depot Boijmans	0	63	951
31098	124317748@N06	38549162@N00	Deutschland in Bildern	0	11023	564793
31099	124317748@N06	93435781@N00	Deventer	0	222	5177
31100	124317748@N06	37381140@N00	Disneyland Resort Paris	0	2087	59845
31101	124317748@N06	454640@N20	Door Art	0	2780	34297
31102	124317748@N06	767939@N22	Doors and Windows around the world	0	2502	81646
31103	124317748@N06	64821786@N00	Dutch Architecture	0	536	26858
31104	124317748@N06	41194381@N00	Dutch mills	0	511	6873
31105	124317748@N06	653979@N24	Dutch Windmill	0	487	6865
31106	124317748@N06	771337@N25	Early bay	0	184	1899
31107	124317748@N06	93551104@N00	Eindhoven	0	572	7906
31108	124317748@N06	614664@N22	Eine schöne Stadt,Wien genannt...	0	171	1026
31109	124317748@N06	28575242@N00	Enschede	0	280	3484
31110	124317748@N06	3281077@N23	Enschede - Fotografie - Stad van Nu	0	50	626
31111	124317748@N06	17355460@N00	Enschede, Overijssel,Holland	0	83	1832
31112	124317748@N06	528591@N25	Spain in photos	0	5609	293795
31113	124317748@N06	1331905@N23	Favorite Disney Park Pictures	0	303	8180
31114	124317748@N06	1367420@N25	Fench Friday	0	956	18347
31115	124317748@N06	71657030@N00	Ferries	0	2353	52877
31116	124317748@N06	3585098@N20	flick®	0	1427	309546
31117	124317748@N06	908525@N20	Ford Fairlane / Torino	0	964	26596
31118	124317748@N06	1780969@N23	Ford Mustangs - Only with original Dutch license plates	0	79	249
31119	124317748@N06	55023715@N00	Ford Trucks	0	1174	22262
31120	124317748@N06	663907@N20	Ford!	0	3791	201012
31121	124317748@N06	985968@N21	Fotografie Nederland	0	3816	315254
31122	124317748@N06	3695953@N24	French Classic Cars	0	51	9339
31123	124317748@N06	51035715323@N01	Germany	0	19912	945718
31124	124317748@N06	2906002@N21	Glow Eindhoven 2016	0	14	62
31125	124317748@N06	2158285@N24	Graffiti kunst	0	1520	42286
31126	124317748@N06	60385233@N00	Great Britain	0	4149	415232
31127	124317748@N06	480397@N25	GREECE-HELLAS (AND FRIENDS OF GREECE)	0	1970	82359
31128	124317748@N06	37761544@N00	Groningen Stad &amp; Ommeland	0	458	20964
31129	124317748@N06	19203347@N00	Hamburg HH	0	2848	90356
31130	124317748@N06	2649170@N24	Happy Fence Friday	0	596	15651
31131	124317748@N06	2230915@N21	HIMMELSBILDER - SKY	0	3555	95640
31132	124317748@N06	81754448@N00	Holland America Line Ships	0	482	7605
31133	124317748@N06	1116213@N24	Horses, Horses, and More Horses	0	6979	83630
31134	124317748@N06	1078200@N25	Hunt For The Little Red Car	0	174	957
31135	124317748@N06	678929@N23	I ♥ Groningen	0	143	3762
31136	124317748@N06	28041236@N00	iamsterdam	0	729	33904
31137	124317748@N06	49503041731@N01	Iceland.	0	10487	271230
31138	124317748@N06	1270962@N21	Image Gallery... B&amp;W and Color !!!	0	7888	624027
31139	124317748@N06	2389839@N23	in explore	0	98722	1473258
31140	124317748@N06	2985285@N22	Intersting Transport	0	69	12297
31141	124317748@N06	14723310@N24	It's Time for Public Clocks and Clock Towers	0	70	600
31142	124317748@N06	531742@N22	Italian Flickr World	0	7323	248519
31143	124317748@N06	904878@N20	Kerken in Nederland	0	245	2975
31144	124317748@N06	577380@N23	Landschap NOORDHOLLAND	0	262	15420
31145	124317748@N06	1262455@N23	Lenguaje de las nubes★Aurora★Clouds language.	0	3120	88808
31146	124317748@N06	531600@N24	Lichtstad Eindhoven	0	212	2619
31147	124317748@N06	1587040@N23	light and shadows land - (read rules !)	0	1759	35039
31148	124317748@N06	52240807897@N01	LIGHTHOUSE LOVERS	0	23734	175538
31149	124317748@N06	467062@N24	Lines&amp;Curves - P1:C1 - no nature, no humans!	0	15785	238142
31150	124317748@N06	418175@N24	London!	0	2681	182361
31151	124317748@N06	662419@N22	Spain's marvel	0	756	48502
31152	124317748@N06	2699245@N25	Markthal Rotterdam	0	753	6885
31153	124317748@N06	924833@N23	Nice Wonderful Tuesday Clouds	0	3635	70887
31154	124317748@N06	1599759@N25	Mestreech | Maastricht | Maestricht	0	70	1257
31155	124317748@N06	982825@N22	MijnZaanstreek	0	67	2192
31156	124317748@N06	27136515@N00	mirror mirror on the pic	0	2228	13461
31157	124317748@N06	621563@N21	Modern Architecture Buildings in Europe	0	798	25298
31158	124317748@N06	1133800@N24	MOOI DEN HAAG/ BEAUTIFUL THE HAGUE	0	269	10491
31159	124317748@N06	2931531@N22	mundo global de fotografias	0	8943	1124061
31160	124317748@N06	1636126@N23	My Destination Amsterdam	0	1486	27186
31161	124317748@N06	49503146580@N01	Nederland/The Netherlands	0	10826	568508
31162	124317748@N06	645416@N22	Nederlandse Spoorwegen	0	629	51223
31163	124317748@N06	2248310@N22	Nederlandstalig vriendenforum	0	1642	223218
31164	124317748@N06	35034350743@N01	New York City	0	58167	935956
31165	124317748@N06	74919583@N00	New York Holiday	0	2081	30092
31166	124317748@N06	360904@N23	New York Photography	0	23927	555019
31167	124317748@N06	12279211@N00	Newcastle United	0	303	1522
31168	124317748@N06	24208691@N00	Newcastle's Secret Flickrwall	0	323	2072
31169	124317748@N06	536384@N25	NI(Night Images)	0	42	260
31170	124317748@N06	578712@N21	Night and darkness	0	22884	433736
31171	124317748@N06	49503146546@N01	Nijmegen	0	242	5698
31172	124317748@N06	402446@N22	Nikon Club Nederland	0	1344	111067
31173	124317748@N06	1482012@N21	Nikon D3100,D3200, D3300,D5100,D5200,D5300,D7000,D7100 group	0	35015	1208433
31174	124317748@N06	35034364564@N01	Nikon Digital	0	113432	4836102
31175	124317748@N06	1455932@N24	Nikon DSLR Club	0	4221	289162
31176	124317748@N06	2123691@N23	Noord-Holland en Zuid-Holland	0	59	15512
31177	124317748@N06	48889102123@N01	Norway	0	13216	296833
31178	124317748@N06	13606589@N00	NS Rollend Materieel (1937-heden)	0	525	51289
31179	124317748@N06	2796125@N24	NS Sprintermaterieel	0	220	7507
31180	124317748@N06	1335481@N21	Oldtimer part view - Oldtimer-Details - No 30/60 limit !	0	1021	160802
31181	124317748@N06	2237250@N24	Openbaar Vervoer in de Randstad	0	106	10254
31182	124317748@N06	47734524@N00	PARIS - ROMANTIC CITY	0	10643	116657
31183	124317748@N06	26904018@N00	Paris en Photo	0	11975	270429
31184	124317748@N06	43985574@N00	Perspective Rules!	0	3583	76280
31185	124317748@N06	2351129@N21	Photographers from around the world	0	11571	1120283
31186	124317748@N06	2860433@N24	WORLD AMATEUR PHOTOGRAPHERS	0	3956	461400
31187	124317748@N06	2824756@N20	Plane-Spotting	0	881	582730
31188	124317748@N06	1414874@N24	PLANET EARTH BACK IN THE DAY	0	7052	522532
31189	124317748@N06	1338319@N22	Polderbaan Schiphol (unlimited upload)	0	355	16709
31190	124317748@N06	564691@N24	Bridges from all over the world	0	861	3496
31191	124317748@N06	955322@N24	Professional Vehicles - Hearses - Limousines - Ambulance	0	753	13120
31192	124317748@N06	71221859@N00	Railway stations	0	1637	100141
31193	124317748@N06	1620149@N22	RED photos only	0	4375	72806
31194	124317748@N06	1520742@N24	Red Read Red Things	0	1799	26992
31195	124317748@N06	1093534@N21	Roombeek Enschede	0	82	732
31196	124317748@N06	2662001@N20	Rotterdam Architecture	0	637	6688
31197	124317748@N06	2650489@N22	Rotterdam Centraal Station	0	882	8244
31198	124317748@N06	78636714@N00	Rotterdam, The Netherlands	0	3925	97556
31199	124317748@N06	1646125@N21	sail 2015	0	74	986
31200	124317748@N06	2862631@N20	Sail Amsterdam 2015	0	41	497
31201	124317748@N06	3203970@N20	Urban contemporary sculptures	0	1025	18534
31202	124317748@N06	39806757@N00	Sheep	0	7013	43510
31203	124317748@N06	924267@N21	Sheep Pics	0	417	4092
31204	124317748@N06	2856301@N20	Ships Markings [Hull and Superstructure Names and Marks]	0	331	23166
31205	124317748@N06	2846631@N23	Ships of the Sea	0	159	15064
31206	124317748@N06	3145560@N20	Smile on Saturday! :-)	0	4055	50585
31207	124317748@N06	2079962@N24	Spoor Hal @ Station Roof @ Bahnsteig Halle	0	668	13512
31208	124317748@N06	2841022@N23	Spotting	0	660	388218
31209	124317748@N06	50127498@N00	Stadiums	0	3754	50763
31210	124317748@N06	57418635@N00	Street Musicians	0	721	8675
31211	124317748@N06	2283216@N24	Sun | Sky | Cloud	0	14465	462930
31212	124317748@N06	78006023@N00	Swiss Things	0	719	36498
31213	124317748@N06	75062696@N00	The Amsterdam School	0	233	2869
31214	124317748@N06	78358116@N00	The Beauty of London	0	1514	101857
31215	124317748@N06	34472934@N00	The City Of Groningen	0	694	13835
31216	124317748@N06	735021@N22	The Live Like a German Travel Guide to Germany	0	776	36123
31217	124317748@N06	82671117@N00	The Vienna Tramway  Appreciation Society	0	237	1622
31218	124317748@N06	2964839@N23	thema flickrvrijdag voor iedereen ( stopt ).	0	217	1268
31219	124317748@N06	60853857@N00	This Is Europe	0	9999	1132371
31220	124317748@N06	689544@N23	Tossa de Mar - Catalunya	0	171	1171
31221	124317748@N06	2791596@N24	Tour de France Utrecht 2015	0	30	306
31222	124317748@N06	30811692@N00	Trabant - The &quot;Car&quot; from East-Germany	0	850	5482
31223	124317748@N06	2797132@N25	Train Charter Services	0	272	2827
31224	124317748@N06	351190@N20	Train Photography	0	12657	896719
31225	124317748@N06	13249967@N00	Train Stations	0	5602	103584
31226	124317748@N06	54325812@N00	train stations -+- gares -+- bahnhöfe	0	2455	67366
31227	124317748@N06	1941011@N23	Trains, Boats,and Planes, and Buses &amp; cats dogs wildlife nature	0	202	75351
31228	124317748@N06	1663092@N24	TRAM Amsterdam, Netherlands	0	67	8036
31229	124317748@N06	2328148@N21	Trams en Metro's in Nederland	0	122	9343
31230	124317748@N06	1862174@N24	TRAMS TRAMS TRAMS	0	629	111387
31231	124317748@N06	63277308@N00	Travel photographs	0	46556	2563693
31232	124317748@N06	41425956@N00	Travel Photography	0	156454	6385977
31233	124317748@N06	2796651@N25	Treinen in Nederland Duitsland Belgie en Frankrijk	0	226	75756
31234	124317748@N06	2724669@N24	Treinen in Twente	0	66	3619
31235	124317748@N06	2675752@N24	Treinenkoerier	0	1147	358482
31236	124317748@N06	2575527@N23	Trenes, materiales y paisajes ferroviarios (Sin limite de grupos	0	907	124024
31237	124317748@N06	51206186@N00	Trucks in Europe	0	2102	204072
31238	124317748@N06	339337@N25	Tutta Italia!	0	2496	133607
31239	124317748@N06	1098554@N23	Twente in beeld	0	61	3308
31240	124317748@N06	1045163@N20	T´ is Weer Mooi !! Dutch Weather (NoGroupsLimit)	0	470	15297
31241	124317748@N06	3128490@N25	Urbex - Urban Exploring	0	157	4292
31242	124317748@N06	84519488@N00	Utrecht,  De Provincie	0	469	15944
31243	124317748@N06	89534182@N00	Utrecht, The City   (please: mind the rules)	0	1531	36418
31244	124317748@N06	46293440@N00	Vintage Car Ads (up to 1979)	0	741	14604
31245	124317748@N06	14767634@N24	Visit Almere	0	8	61
31246	124317748@N06	922715@N22	Visual Iceland	0	1287	26511
31247	124317748@N06	954968@N25	VolkerRail	0	128	1085
31248	124317748@N06	77392567@N00	Volkswagen Bugs	0	992	13739
31249	124317748@N06	1355835@N20	vw beetle 1	0	182	3297
31250	124317748@N06	889802@N24	Werbung / Reklame / Advertising / Publicité - No 30/60 limit !	0	445	28452
31251	124317748@N06	43383821@N00	Windmills	0	6976	41289
31252	124317748@N06	2091113@N24	Winter in Nederland en Vlaanderen	0	379	9044
31253	124317748@N06	2441320@N22	World of Tallships	0	446	5399
31254	124317748@N06	2770463@N22	Worldwide Cars	0	667	57490
31255	124317748@N06	1584050@N20	Worldwide Trains	0	1145	472348
31256	124317748@N06	1584748@N22	Yellow Yellow Yellow Things	0	2057	33151
31257	124317748@N06	91409136@N00	Yellows	0	5793	127050
31258	124317748@N06	861270@N23	YES, GERMANY!  DEUTSCHLAND!	0	2579	249173
31259	124317748@N06	68567710@N00	Your &quot;Postcard&quot; Shot	0	23872	1398628
31260	124317748@N06	682981@N20	Your favorite spots in the best city of the world, Amsterdam	0	85	7370
31261	124317748@N06	508897@N22	Your Very Best Railroad Photos	0	1954	434922
31262	124317748@N06	2901952@N21	Zaandam the city	0	25	771
31263	124317748@N06	1355603@N25	Zaansafari	0	20	236
31264	124317748@N06	1027848@N22	Zaanse Schans	0	179	1306
31265	124317748@N06	23703794@N00	Zaanstreek	0	165	4965
31266	124317748@N06	400427@N22	Zandvoort aan Zee	0	151	5952
31267	124317748@N06	2154580@N22	Zomer in Nederland en Vlaanderen	0	167	6420
31268	124317748@N06	863178@N22	Zomercarnaval	0	165	11845
31269	124317748@N06	2262748@N24	Zuid-Holland in beeld	0	126	6169
31270	124317748@N06	1655383@N23	Zwolle in foto's	0	108	4849
31271	124317748@N06	739470@N20	AUSTRIA (no 30/60 limit)	0	1885	69644
31272	124317748@N06	3092676@N24	₪ ARCHITECTUR•ℰxᴛᴇʀɪᴏʀ┼ɪɴsɪƊƐ•SIGN ₪	0	1341	102816
31273	124317748@N06	937007@N21	₪ BOATS + SHIPS ꖿꖿ PhotoGallery ₪	0	2930	178364
31274	55267995@N04	2405628@N23	/r/photography	0	4555	128199
31275	55267995@N04	14712572@N22	2020 Flickr Worldwide Photowalk Washington, DC, USA	0	35	0
31276	55267995@N04	56633230@N00	365 - Make 1 shot per day, for 1 year.	0	4787	525054
31277	55267995@N04	625230@N22	365 Days Project	0	13800	968449
31278	55267995@N04	1035536@N24	All Street Photography	0	22191	1545343
31279	55267995@N04	36866253@N00	American Flag	0	4656	33380
31280	55267995@N04	42381017@N00	Buildings and Sculptures	0	2750	103505
31281	55267995@N04	485898@N21	Buildings, Angles and Arches	0	5436	89140
31282	55267995@N04	65489562@N00	Buildings/Architecture	0	48988	1489776
31283	55267995@N04	33735127@N00	Cathedrals New and Old	0	1047	46191
31284	55267995@N04	1043077@N24	Cathedrals of the world	0	369	6624
31285	55267995@N04	69542297@N00	Church Exteriors	0	15838	317052
31286	55267995@N04	19976275@N00	Churches - Please read the rules before posting	0	15297	272089
31287	55267995@N04	567626@N23	city &amp; the streets	0	16830	675964
31288	55267995@N04	1860384@N20	City Canyons	0	2264	9446
31289	55267995@N04	33719565@N00	Critique	0	12743	36970
31290	55267995@N04	21098601@N00	DCist Photos	0	4554	206223
31291	55267995@N04	14630957@N25	E-M5 Mark III	0	217	5767
31292	55267995@N04	42637302@N00	Field Guide: Birds of the World	0	26245	217970
31293	55267995@N04	2641619@N21	Flickr Alpha Group	0	3780	79
31294	55267995@N04	2091880@N25	Flickr Friday	0	48072	67085
31295	55267995@N04	4090305@N21	Flickr Good Panda Photo Contest	0	860	1312
31296	55267995@N04	14713082@N21	Flickr-at-Home	0	7272	112536
31297	55267995@N04	3708164@N21	Google Pixel 5 down to the original #teampixel	0	1146	20309
31298	55267995@N04	16316141@N00	Graves, Tombs And Cemeteries	0	45591	344799
31299	55267995@N04	1424233@N20	Greater and Lesser Washington	0	758	30206
31300	55267995@N04	94761711@N00	HCSP (Hardcore Street Photography)	0	87722	3667
31301	55267995@N04	2933733@N22	Magnifique Europe	0	169	3715
31302	55267995@N04	806361@N24	Micro Four Thirds 4/3 System	0	2442	300615
31303	55267995@N04	806511@N24	Micro Four Thirds Community	0	11960	912743
31304	55267995@N04	301744@N24	Mid-Century Architecture (Non-Residential)	0	775	10862
31305	55267995@N04	378029@N21	Mount Pleasant, D.C.	0	135	1257
31306	55267995@N04	23191504@N00	National Zoo (US) in Washington D.C.	0	1251	16727
31307	55267995@N04	2699691@N22	NEOPRIME: 365	0	279	12758
31308	55267995@N04	1765362@N23	Olympus 12mm f/2 Micro Four Thirds Lens	0	1638	16431
31309	55267995@N04	2540847@N21	Olympus 25mm F/1.8 Lens (Micro Four Thirds)	0	600	7537
31310	55267995@N04	2563307@N24	Olympus E-M10	0	4909	173932
31311	55267995@N04	14633703@N25	Olympus E-M5 Mark III E-M5mk3 OM-D System	0	133	6513
31312	55267995@N04	2643588@N21	Olympus M.Zuiko 25mm f/1.8	0	1033	10497
31313	55267995@N04	2420389@N22	Olympus M.Zuiko 12-40 mm 1:2.8 Pro	0	4401	94628
31314	55267995@N04	2836807@N23	Olympus M.ZUIKO Digital ED 7-14mm f/2.8 PRO	0	214	1995
31315	55267995@N04	2534659@N21	Olympus OMD E-M10	0	450	17988
31316	55267995@N04	1754092@N21	Olympus Zuiko 12mm Digital ED f2.0 micro 4/3	0	409	7927
31317	55267995@N04	633226@N21	Olympus Zuiko 7-14mm	0	940	7823
31318	55267995@N04	2809606@N21	Olympus Zuiko Digital ED 40-150mm f4,0-5,6	0	575	5215
31319	55267995@N04	70428772@N00	Photography Critique	0	24836	7282
31320	55267995@N04	837331@N24	PoPville Photos	0	1436	69833
31321	55267995@N04	28845821@N00	Project 365	0	30613	2149142
31322	55267995@N04	1463451@N25	Project Weather	0	90876	588268
31323	55267995@N04	58581867@N00	Rock Creek Park (DC MD)	0	136	2401
31324	55267995@N04	958159@N24	Still Life Photography	0	12827	190001
31325	55267995@N04	35125567@N00	Still Lifes - Curated	0	3687	61685
31326	55267995@N04	434909@N25	Texas Churches &amp; Cathedrals	0	422	4171
31327	55267995@N04	31687688@N00	The Red Panda Group	0	1356	9552
31328	55267995@N04	3073331@N21	Traces de Saint Martin de Tours en Europe	0	258	22874
31329	55267995@N04	96425932@N00	What plant is that?	0	5632	48603
31330	55267995@N04	44963570@N00	Whisky / Whiskey	0	2291	15383
31331	55267995@N04	2189774@N25	Who Needs a Mirror?	0	900	55066
