	origin	index	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
1804	2514	38324294804	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1805	2515	39040170701	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1806	2516	39040167731	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1807	2517	39003942442	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1808	2518	25168917598	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1809	2519	38154470415	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1810	2520	39003939522	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1811	2521	39003938492	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1812	2524	39118787612	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1813	2525	25283227018	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1814	2526	27370852779	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1815	2527	39143997951	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1816	2528	39112965742	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1817	2529	39112965982	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1818	2530	27365579079	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1819	2531	27330396519	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1820	2532	38396777474	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1821	2535	39084710551	Criteria vi	Criteria iii	Criteria iv	0.4964743852615356	0.8160010427236557	Criteria i	Criteria iv	Criteria ii	0.35470894	0.74862444	False	0.2	0.4116319262548393
1822	2536	38203310105	Criteria vi	Criteria iii	Criteria iv	0.4964743852615356	0.8160010427236557	Criteria i	Criteria iv	Criteria ii	0.35470894	0.74862444	False	0.2	0.4116319262548393
1823	2537	27307138269	Criteria vi	Criteria iii	Criteria iv	0.4964743852615356	0.8160010427236557	Criteria i	Criteria iv	Criteria ii	0.35470894	0.74862444	False	0.2	0.4116319262548393
1824	2538	38374893324	Criteria vi	Criteria iii	Criteria iv	0.4964743852615356	0.8160010427236557	Criteria i	Criteria iv	Criteria ii	0.35470894	0.74862444	False	0.2	0.4116319262548393
1825	2539	38374871714	Criteria vi	Criteria iii	Criteria iv	0.4964743852615356	0.8160010427236557	Criteria i	Criteria iv	Criteria ii	0.35470894	0.74862444	False	0.2	0.4116319262548393
1826	2540	24174900127	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1827	2541	27263939069	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1828	2542	38324339544	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1829	2543	38324334284	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1830	2544	25168767598	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1831	2545	38154336275	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1832	2546	25168758798	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1833	2547	25168757498	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1834	2548	39039922271	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1835	2549	25168705558	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1836	2550	27263690219	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1837	2551	24174682527	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1838	2552	27263689189	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1839	2553	38154275225	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1840	2554	25168702848	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1841	2555	25168702738	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1842	2556	38324093204	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1843	2557	27263684839	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1844	2558	24174675857	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1845	2559	27263682089	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1846	2560	27263681499	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1847	2561	24174673787	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1848	2562	24174673037	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1849	2563	38154268545	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1850	2564	38324088494	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1851	2565	24174670117	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1852	2566	38154265225	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1853	2567	38154264435	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1854	2568	27263673839	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1855	2569	38324080434	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1856	2570	27263672429	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1857	2571	25168694738	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1858	2572	24174664867	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1859	2573	39003673832	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1860	2574	38324068994	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1861	2575	39003669652	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1862	2576	39003668242	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1863	2577	39003667772	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1864	2578	24174655877	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1865	2579	38154253385	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1866	2580	24174655597	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1867	2581	27263663019	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1868	2582	39003660462	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1869	2583	39003659822	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1870	2584	39003658122	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1871	2585	25168676418	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1872	2586	24174645997	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1873	2587	39003655532	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1874	2588	25168672888	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1875	2589	27263653789	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1876	2590	38154244615	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1877	2591	39003649912	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1878	2592	25168661958	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1879	2593	39039876541	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1880	2595	38888791181	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1881	2596	38888790531	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1882	2597	38888789941	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1883	2598	38001971965	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1884	2599	24023731907	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1885	2600	38888785971	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1886	2601	24023730017	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1887	2602	27110360149	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1888	2603	38000062395	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1889	2604	38171223134	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1890	2605	38886732471	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1891	2606	38886686271	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1892	2607	27109825379	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1893	2608	38170578364	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1894	2609	38856013612	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1895	2610	38856006272	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1896	2611	38156510234	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1897	2612	38818141112	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1898	2613	27052336089	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1899	2614	23963940127	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1900	2615	24944718308	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1901	2616	23952166797	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1902	2617	37930458805	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1903	2618	23952153207	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1904	2619	37930448795	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1905	2620	24944693928	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1906	2621	37930439505	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1907	2622	23952125997	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1908	2623	38786176042	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1909	2624	38786166642	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1910	2625	27040810019	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1911	2632	23940920237	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1912	2633	27008778509	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1913	2634	38783776261	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1914	2635	23919231927	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1915	2636	38783717541	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1916	2637	37897627835	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1917	2638	37897601985	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1918	2639	38752995072	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1919	2641	37881864575	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1920	2642	37881793615	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1921	2643	26992736649	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1922	2644	38423746306	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1923	2645	24607571368	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1924	2646	38423717016	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1925	2647	38423716416	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1926	2648	38423713906	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1927	2649	38447929602	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1928	2650	38447927492	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1929	2651	38420650326	Criteria x	Criteria vii	Criteria ix	0.3199085295200348	0.860973984003067	Criteria vi	Criteria iii	Criteria iv	0.53434795	0.7723612	False	0.0	0.07696100783405059
1930	2652	39003876442	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1931	2653	39003876072	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1932	2654	39040099151	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1933	2655	38154404955	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1934	2656	39040096881	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1935	2657	27263869079	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1936	2658	25168846828	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1937	2659	38324242634	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1938	2660	25168843218	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1939	2661	39040092091	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1940	2662	27263861569	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1941	2663	38324240274	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1942	2664	25168840168	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1943	2665	24174792897	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1944	2666	39040087611	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1945	2667	39003860842	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1946	2668	25168836018	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1947	2669	24174789857	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
