	0	1
4580	90469716@N00	8638395@N03
4581	90469716@N00	129056642@N05
4582	90469716@N00	143937616@N06
4583	90469716@N00	33490836@N08
4584	90469716@N00	47132805@N06
4585	90469716@N00	86275042@N07
4586	90469716@N00	31994306@N07
4587	90469716@N00	16328180@N03
4588	90469716@N00	122345772@N04
4589	90469716@N00	105920084@N04
4590	90469716@N00	134041305@N03
4591	90469716@N00	100379379@N08
4592	90469716@N00	46484616@N04
4593	90469716@N00	142524670@N04
4594	90469716@N00	134408929@N08
4595	90469716@N00	149861983@N04
4596	90469716@N00	127769466@N05
4597	90469716@N00	78598560@N00
4598	90469716@N00	31910582@N05
4599	90469716@N00	11213458@N07
4600	90469716@N00	9159443@N08
4601	90469716@N00	123122712@N02
4602	90469716@N00	70937187@N03
4603	90469716@N00	80280529@N04
4604	90469716@N00	101174669@N08
4605	90469716@N00	156147490@N02
4606	90469716@N00	75678242@N04
4607	90469716@N00	52616013@N08
4608	90469716@N00	145021743@N02
4609	90469716@N00	100524190@N04
4610	90469716@N00	125883235@N02
4611	90469716@N00	53625493@N02
4612	90469716@N00	36334551@N00
4613	90469716@N00	91049248@N03
4614	90469716@N00	51399670@N06
4615	90469716@N00	82336316@N03
4616	90469716@N00	170134538@N03
4617	90469716@N00	22406730@N05
4618	90469716@N00	62363696@N06
4619	90469716@N00	143692968@N08
4620	90469716@N00	40056159@N05
4621	90469716@N00	49884134@N00
4622	90469716@N00	35699039@N08
4623	90469716@N00	42310742@N05
4624	90469716@N00	75991441@N02
4625	90469716@N00	114790384@N04
4626	90469716@N00	117239517@N08
4627	90469716@N00	56650589@N08
4628	90469716@N00	22661442@N05
4629	90469716@N00	36410929@N08
4630	90469716@N00	61533553@N04
4631	90469716@N00	28298906@N03
4632	90469716@N00	40770476@N06
4633	90469716@N00	124761945@N06
4634	90469716@N00	37493972@N00
4635	90469716@N00	21447108@N02
4636	90469716@N00	165796784@N07
4637	90469716@N00	44991205@N03
4638	90469716@N00	7635000@N05
4639	90469716@N00	134723764@N02
4640	90469716@N00	62376145@N04
4641	90469716@N00	100727774@N08
4642	90469716@N00	89553607@N02
4643	90469716@N00	111784043@N04
4644	90469716@N00	129760270@N05
4645	90469716@N00	131730895@N05
4646	90469716@N00	129069901@N03
4647	90469716@N00	47179567@N03
4648	90469716@N00	123582405@N07
4649	90469716@N00	97165977@N06
4650	90469716@N00	137319556@N08
4651	90469716@N00	122584362@N04
4652	90469716@N00	131513283@N04
4653	90469716@N00	30758478@N08
4654	90469716@N00	78583374@N06
4655	90469716@N00	37039335@N07
4656	90469716@N00	107249564@N07
4657	90469716@N00	88477419@N05
4658	90469716@N00	53667568@N04
4659	90469716@N00	42156182@N07
4660	90469716@N00	79172374@N04
4661	90469716@N00	46914560@N06
4662	90469716@N00	53341294@N04
4663	90469716@N00	84368194@N05
4664	90469716@N00	99477598@N05
4665	90469716@N00	50053817@N00
4666	90469716@N00	53366429@N07
4667	90469716@N00	98786299@N00
4668	90469716@N00	132902153@N02
4669	90469716@N00	29238259@N06
4670	90469716@N00	37149125@N04
4671	90469716@N00	40342256@N08
4672	90469716@N00	111437827@N06
4673	90469716@N00	77367972@N04
4674	90469716@N00	51062641@N07
4675	90469716@N00	31343345@N04
4676	90469716@N00	100873344@N08
4677	90469716@N00	127012803@N02
4678	90469716@N00	89230332@N08
4679	90469716@N00	153090095@N06
4680	90469716@N00	131471804@N04
4681	90469716@N00	11308415@N06
4682	90469716@N00	90443433@N03
4683	90469716@N00	114727552@N04
4684	90469716@N00	137489628@N06
4685	90469716@N00	22977199@N07
4686	90469716@N00	134528972@N08
4687	90469716@N00	62816155@N00
4688	90469716@N00	92616975@N06
4689	90469716@N00	34149053@N00
4690	90469716@N00	137166964@N08
4691	90469716@N00	131304703@N08
4692	90469716@N00	124018523@N04
4693	90469716@N00	112386875@N05
4694	90469716@N00	130845185@N05
4695	90469716@N00	52333813@N07
4696	90469716@N00	115394089@N08
4697	90469716@N00	115301754@N04
4698	90469716@N00	29102689@N06
4699	90469716@N00	98635224@N07
4700	90469716@N00	58434658@N03
4701	90469716@N00	7730472@N02
4702	90469716@N00	44271236@N05
4703	90469716@N00	56548888@N03
4704	90469716@N00	97565901@N02
4705	90469716@N00	33985503@N05
4706	90469716@N00	126044491@N06
4707	90469716@N00	131119655@N08
4708	90469716@N00	54570009@N02
4709	90469716@N00	126640904@N03
4710	90469716@N00	8271626@N07
4711	90469716@N00	140657687@N03
4712	90469716@N00	21113859@N02
4713	90469716@N00	20791254@N00
4714	90469716@N00	182442391@N03
4715	90469716@N00	31769332@N04
4716	90469716@N00	94315873@N07
4717	90469716@N00	130358296@N03
4718	90469716@N00	52526757@N02
4719	90469716@N00	103518173@N05
4720	90469716@N00	165450631@N07
4721	90469716@N00	54083988@N00
4722	90469716@N00	60289916@N02
4723	90469716@N00	69353805@N03
4724	90469716@N00	146240463@N02
4725	90469716@N00	45224155@N06
4726	90469716@N00	67709344@N04
4727	90469716@N00	49503009610@N01
4728	90469716@N00	64198945@N06
4729	90469716@N00	95232269@N04
4730	90469716@N00	98797889@N06
4731	90469716@N00	7466915@N03
4732	90469716@N00	32975551@N00
4733	90469716@N00	100779582@N06
4734	90469716@N00	92543210@N03
4735	90469716@N00	87977264@N05
4736	90469716@N00	134420242@N07
4737	90469716@N00	85438213@N08
4738	90469716@N00	95374890@N05
4739	90469716@N00	38795342@N06
4740	90469716@N00	10989519@N06
4741	90469716@N00	95465285@N05
4742	90469716@N00	66370895@N05
4743	90469716@N00	99819111@N03
4744	90469716@N00	93274554@N06
4745	90469716@N00	101184137@N04
4746	90469716@N00	18735339@N00
4747	90469716@N00	85344443@N04
4748	90469716@N00	126433826@N05
4749	90469716@N00	60159855@N03
4750	90469716@N00	36810645@N05
4751	90469716@N00	32222985@N07
4752	90469716@N00	96512130@N06
4753	90469716@N00	156807835@N04
4754	90469716@N00	76847437@N06
4755	90469716@N00	13339562@N06
4756	90469716@N00	52626531@N07
4757	90469716@N00	46841498@N05
4758	90469716@N00	142562363@N05
4759	90469716@N00	31125027@N02
4760	90469716@N00	14636259@N05
4761	90469716@N00	100380281@N05
4762	90469716@N00	10380090@N05
4763	90469716@N00	133889319@N04
4764	90469716@N00	56770811@N05
4765	90469716@N00	144505978@N08
4766	90469716@N00	38352012@N08
4767	90469716@N00	46047843@N04
4768	90469716@N00	93131960@N08
4769	90469716@N00	60317050@N08
4770	90469716@N00	96043273@N08
4771	90469716@N00	65650827@N05
4772	90469716@N00	126431095@N03
4773	90469716@N00	26116746@N03
4774	90469716@N00	139407645@N04
4775	90469716@N00	22298775@N05
4776	90469716@N00	131567951@N06
4777	90469716@N00	192687847@N04
4778	90469716@N00	138266929@N07
4779	90469716@N00	126373398@N06
4780	90469716@N00	145022702@N07
4781	90469716@N00	125717969@N08
4782	90469716@N00	29074584@N08
4783	90469716@N00	17668663@N03
4784	90469716@N00	99032715@N05
4785	90469716@N00	94625571@N02
4786	90469716@N00	144055782@N05
4787	90469716@N00	98198942@N06
4788	90469716@N00	7661492@N06
4789	90469716@N00	37104720@N06
4790	90469716@N00	22540973@N04
4791	90469716@N00	26849349@N07
4792	90469716@N00	50696182@N02
4793	90469716@N00	137584094@N03
4794	90469716@N00	18522671@N00
4795	90469716@N00	51172148@N05
4796	90469716@N00	41985343@N03
4797	90469716@N00	31583004@N03
4798	90469716@N00	44970085@N07
4799	90469716@N00	104509053@N07
4800	90469716@N00	89913479@N02
4801	90469716@N00	124695813@N06
4802	90469716@N00	50157617@N04
4803	90469716@N00	38483737@N04
4804	90469716@N00	100906291@N02
4805	90469716@N00	96510847@N06
4806	90469716@N00	83014686@N00
4807	90469716@N00	125187741@N05
4808	90469716@N00	126732521@N02
4809	90469716@N00	116981837@N03
4810	90469716@N00	87300796@N08
4811	90469716@N00	118525642@N02
4812	90469716@N00	14429215@N08
4813	90469716@N00	42877167@N04
4814	90469716@N00	157361175@N06
4815	90469716@N00	16963690@N03
4816	90469716@N00	58104641@N00
4817	90469716@N00	8622876@N05
4818	90469716@N00	23990407@N04
4819	90469716@N00	131216923@N05
4820	90469716@N00	27656017@N02
4821	90469716@N00	88273428@N06
4822	90469716@N00	41847100@N02
4823	90469716@N00	67917944@N08
4824	90469716@N00	93022815@N07
4825	90469716@N00	78681559@N04
4826	90469716@N00	99031708@N07
4827	90469716@N00	60779584@N00
4828	90469716@N00	126647044@N06
4829	90469716@N00	104541415@N06
4830	90469716@N00	85272967@N00
4831	90469716@N00	135240418@N06
4832	90469716@N00	182039881@N05
4833	90469716@N00	126987422@N05
4834	90469716@N00	129082935@N08
4835	90469716@N00	109718110@N03
4836	90469716@N00	16502785@N00
4837	90469716@N00	121059367@N08
4838	90469716@N00	134060631@N04
4839	90469716@N00	58839349@N02
4840	90469716@N00	23958807@N05
4841	90469716@N00	44135326@N07
4842	90469716@N00	94234495@N03
4843	90469716@N00	134085348@N05
4844	90469716@N00	66322242@N02
4845	90469716@N00	67527713@N08
4846	90469716@N00	51746349@N08
4847	90469716@N00	82178648@N00
4848	90469716@N00	127366881@N08
4849	90469716@N00	191545066@N08
4850	90469716@N00	19893353@N00
4851	90469716@N00	83687883@N04
4852	90469716@N00	79036339@N02
4853	90469716@N00	33309695@N08
4854	90469716@N00	90241056@N03
4855	90469716@N00	34649782@N07
4856	90469716@N00	12039602@N03
4857	90469716@N00	148617016@N05
4858	90469716@N00	22673646@N06
4859	90469716@N00	90733225@N07
4860	90469716@N00	142045704@N02
4861	90469716@N00	123661458@N04
4862	90469716@N00	24023197@N05
4863	90469716@N00	42765637@N03
4864	90469716@N00	13112336@N06
4865	90469716@N00	188476727@N07
4866	90469716@N00	99079631@N07
4867	90469716@N00	131192653@N05
4868	90469716@N00	123647745@N02
4869	90469716@N00	129325068@N08
4870	90469716@N00	89765119@N06
4871	90469716@N00	53267265@N07
4872	90469716@N00	135652812@N05
4873	90469716@N00	112662496@N05
4874	90469716@N00	43308608@N03
4875	90469716@N00	12816226@N04
4876	90469716@N00	54069613@N04
4877	90469716@N00	78333071@N05
4878	90469716@N00	129818098@N08
4879	90469716@N00	134863232@N05
4880	90469716@N00	82223258@N02
4881	90469716@N00	110676687@N06
4882	90469716@N00	90793714@N04
4883	90469716@N00	90948975@N03
4884	90469716@N00	95294543@N08
4885	90469716@N00	26178150@N06
4886	90469716@N00	91619724@N04
4887	90469716@N00	129341115@N05
4888	90469716@N00	56673464@N04
4889	90469716@N00	126208682@N06
4890	90469716@N00	21027469@N03
4891	90469716@N00	145782248@N06
4892	90469716@N00	49414552@N07
4893	90469716@N00	59234601@N06
4894	90469716@N00	76249375@N02
4895	90469716@N00	126665122@N05
4896	90469716@N00	129716250@N08
4897	90469716@N00	97528368@N05
4898	90469716@N00	50538759@N05
4899	90469716@N00	100109440@N05
4900	90469716@N00	53075782@N08
4901	90469716@N00	41993130@N04
4902	90469716@N00	40043985@N05
4903	90469716@N00	79058430@N05
4904	90469716@N00	47399036@N07
4905	90469716@N00	62796462@N02
4906	90469716@N00	21260213@N02
4907	90469716@N00	51876967@N02
4908	90469716@N00	132021633@N08
4909	90469716@N00	96282742@N07
4910	90469716@N00	56201138@N03
4911	90469716@N00	41818366@N07
4912	90469716@N00	53544779@N08
4913	90469716@N00	34281529@N02
4914	90469716@N00	124574464@N08
4915	90469716@N00	42030424@N08
4916	90469716@N00	45915503@N05
4917	90469716@N00	140437693@N05
4918	90469716@N00	47954533@N02
4919	90469716@N00	61118755@N05
4920	90469716@N00	96174632@N02
4921	90469716@N00	56936646@N07
4922	90469716@N00	17713734@N00
4923	90469716@N00	83923278@N02
4924	90469716@N00	18848383@N00
4925	90469716@N00	47676341@N00
4926	90469716@N00	75543436@N00
4927	90469716@N00	89925786@N07
4928	90469716@N00	150729535@N03
4929	90469716@N00	129146962@N08
4930	90469716@N00	92209847@N07
4931	90469716@N00	43386676@N08
4932	90469716@N00	78991254@N04
4933	90469716@N00	38697117@N04
4934	90469716@N00	13179576@N06
4935	55453048@N03	108216558@N08
4936	18015995@N07	150714878@N06
4937	18015995@N07	132121962@N06
4938	18015995@N07	7470307@N06
4939	18015995@N07	66484698@N04
4940	18015995@N07	9183493@N04
4941	18015995@N07	72084627@N03
4942	18015995@N07	7806304@N08
4943	18015995@N07	107124005@N05
4944	18015995@N07	90853225@N07
4945	18015995@N07	16117478@N07
4946	18015995@N07	158312899@N03
4947	18015995@N07	50820836@N03
4948	18015995@N07	48512944@N04
4949	18015995@N07	126648756@N05
4950	18015995@N07	63683679@N06
4951	18015995@N07	65512718@N08
4952	18015995@N07	79871978@N00
4953	18015995@N07	7278324@N05
4954	18015995@N07	10323981@N08
4955	18015995@N07	55034625@N03
4956	18015995@N07	22545218@N06
4957	18015995@N07	60881338@N03
4958	18015995@N07	15802199@N00
4959	18015995@N07	96242090@N03
4960	18015995@N07	11241265@N04
4961	18015995@N07	44597739@N04
4962	18015995@N07	44954831@N03
4963	18015995@N07	45011221@N02
4964	18015995@N07	100649480@N06
4965	18015995@N07	24045586@N08
4966	18015995@N07	7216222@N03
4967	18015995@N07	71855373@N00
4968	18015995@N07	100175587@N02
4969	18015995@N07	17544167@N04
4970	18015995@N07	49594988@N05
4971	18015995@N07	47859691@N05
4972	18015995@N07	82804708@N00
4973	18015995@N07	51864460@N07
4974	18015995@N07	131421229@N03
4975	18015995@N07	70001729@N05
4976	18015995@N07	129304527@N08
4977	18015995@N07	126295430@N05
4978	18015995@N07	50268286@N04
4979	18015995@N07	103443189@N03
4980	18015995@N07	123243427@N06
4981	18015995@N07	91094068@N08
4982	18015995@N07	63370826@N08
4983	18015995@N07	67964168@N05
4984	18015995@N07	20216993@N05
4985	18015995@N07	51685587@N03
4986	18015995@N07	12373960@N06
4987	18015995@N07	30871614@N00
4988	18015995@N07	96550644@N08
4989	18015995@N07	9415748@N04
4990	18015995@N07	185212879@N06
4991	18015995@N07	69214385@N04
4992	18015995@N07	42914704@N08
4993	18015995@N07	28739183@N02
4994	18015995@N07	61250458@N04
4995	18015995@N07	31161327@N08
4996	18015995@N07	75612671@N03
4997	18015995@N07	100360106@N04
4998	18015995@N07	129323977@N06
4999	18015995@N07	95403249@N06
5000	18015995@N07	77459578@N00
5001	18015995@N07	99979782@N05
5002	18015995@N07	42261194@N05
5003	18015995@N07	66956608@N06
5004	18015995@N07	59209694@N07
5005	18015995@N07	58279843@N07
5006	18015995@N07	68534577@N05
5007	18015995@N07	96671573@N04
5008	18015995@N07	108238233@N02
5009	18015995@N07	53098139@N07
5010	18015995@N07	46832549@N00
5011	18015995@N07	124950523@N07
5012	18015995@N07	42957889@N05
5013	18015995@N07	64988589@N06
5014	18015995@N07	18612307@N05
5015	18015995@N07	22009742@N04
5016	18015995@N07	8758501@N02
5017	18015995@N07	41315423@N00
5018	18015995@N07	57103158@N05
5019	18015995@N07	43865433@N06
5020	18015995@N07	51553139@N03
5021	18015995@N07	93811429@N06
5022	18015995@N07	26826671@N07
5023	18015995@N07	111121175@N05
5024	18015995@N07	44209544@N06
5025	18015995@N07	75446340@N05
5026	18015995@N07	100860509@N07
5027	18015995@N07	48681156@N03
5028	18015995@N07	27457302@N07
5029	18015995@N07	58102105@N02
5030	18015995@N07	75268429@N05
5031	18015995@N07	85490363@N08
5032	18015995@N07	15222379@N03
5033	18015995@N07	84303132@N00
5034	18015995@N07	61874975@N05
5035	18015995@N07	97236284@N04
5036	18015995@N07	75831323@N03
5037	18015995@N07	135236677@N08
5038	18015995@N07	128954017@N07
5039	18015995@N07	62598209@N04
5040	18015995@N07	136549764@N05
5041	18015995@N07	72082399@N07
5042	18015995@N07	12846625@N04
5043	18015995@N07	66311931@N05
5044	18015995@N07	106809485@N07
5045	18015995@N07	115560519@N08
5046	18015995@N07	120108505@N05
5047	18015995@N07	30891784@N06
5048	18015995@N07	56721980@N05
5049	18015995@N07	46059838@N04
5050	18015995@N07	46382939@N04
5051	18015995@N07	66972828@N08
5052	18015995@N07	52822882@N07
5053	18015995@N07	90171184@N03
5054	18015995@N07	87436656@N07
5055	18015995@N07	51944397@N06
5056	18015995@N07	147846565@N08
5057	18015995@N07	27382996@N04
5058	18015995@N07	127691818@N03
5059	18015995@N07	37163086@N08
5060	18015995@N07	46459046@N05
5061	18015995@N07	139355533@N08
5062	18015995@N07	34529297@N00
5063	18015995@N07	89643844@N08
5064	18015995@N07	58368588@N04
5065	18015995@N07	35591378@N03
5066	18015995@N07	94812913@N03
5067	18015995@N07	141315831@N07
5068	18015995@N07	17959026@N08
5069	18015995@N07	64068028@N05
5070	18015995@N07	63954682@N06
5071	18015995@N07	55959716@N08
5072	18015995@N07	30027889@N08
5073	18015995@N07	20063988@N08
5074	18015995@N07	91957298@N07
5075	18015995@N07	47089878@N03
5076	18015995@N07	10429270@N03
5077	18015995@N07	70025216@N08
5078	18015995@N07	59011893@N08
5079	18015995@N07	66052251@N00
5080	18015995@N07	102533806@N08
5081	18015995@N07	37273288@N04
5082	18015995@N07	134214023@N08
5083	18015995@N07	76028983@N04
5084	18015995@N07	55544556@N03
5085	18015995@N07	127997011@N03
5086	18015995@N07	87288977@N04
5087	18015995@N07	72256727@N02
5088	18015995@N07	160211369@N02
5089	18015995@N07	79963881@N04
5090	18015995@N07	96316018@N04
5091	18015995@N07	44319079@N06
5092	18015995@N07	22298775@N05
5093	18015995@N07	120168307@N08
5094	18015995@N07	61051447@N03
5095	18015995@N07	133288096@N03
5096	18015995@N07	24100145@N06
5097	18015995@N07	10516651@N04
5098	18015995@N07	21236607@N07
5099	18015995@N07	26796728@N04
5100	18015995@N07	45397516@N06
5101	18015995@N07	8278193@N06
5102	18015995@N07	150722874@N02
5103	18015995@N07	54922751@N02
5104	18015995@N07	149801484@N07
5105	18015995@N07	30125007@N03
5106	18015995@N07	8777806@N03
5107	18015995@N07	8623220@N02
5108	18015995@N07	38383073@N05
5109	18015995@N07	128065371@N08
5110	18015995@N07	65576706@N00
5111	18015995@N07	76459928@N02
5112	18015995@N07	127821287@N06
5113	18015995@N07	22549649@N07
5114	18015995@N07	57221692@N02
5115	18015995@N07	29828398@N03
5116	18015995@N07	51919822@N05
5117	18015995@N07	132108786@N04
5118	18015995@N07	62425933@N04
5119	18015995@N07	97659326@N03
5120	18015995@N07	100951944@N07
5121	18015995@N07	129543650@N08
5122	18015995@N07	78738887@N06
5123	18015995@N07	145221292@N02
5124	18015995@N07	82409274@N06
5125	18015995@N07	70349810@N04
5126	18015995@N07	137859854@N07
5127	18015995@N07	58496988@N02
5128	18015995@N07	194317857@N06
5129	18015995@N07	69638036@N08
5130	18015995@N07	55848501@N04
5131	18015995@N07	11911593@N04
5132	18015995@N07	30472678@N04
5133	18015995@N07	104201593@N04
5134	18015995@N07	72200638@N04
5135	18015995@N07	72286236@N08
5136	18015995@N07	53479038@N04
5137	18015995@N07	50876165@N04
5138	18015995@N07	31182457@N03
5139	18015995@N07	20638409@N02
5140	18015995@N07	129635229@N02
5141	18015995@N07	61301419@N00
5142	124528896@N04	77879328@N07
5143	124528896@N04	115271086@N08
5144	104170763@N02	144094200@N07
5145	104170763@N02	66041906@N05
5146	104170763@N02	147507627@N08
5147	104170763@N02	123175589@N03
5148	104170763@N02	129817855@N03
5149	30199947@N07	13119611@N04
5150	30199947@N07	52725601@N00
5151	30199947@N07	55944646@N00
5152	30199947@N07	37865884@N05
5153	30199947@N07	32677416@N03
5154	30199947@N07	12654392@N05
5155	30199947@N07	138208140@N07
5156	30199947@N07	109414578@N06
5157	30199947@N07	37671190@N02
5158	30199947@N07	89955374@N06
5159	30199947@N07	36817871@N04
5160	30199947@N07	113213302@N04
5161	30199947@N07	29813670@N07
5162	30199947@N07	31397937@N08
5163	30199947@N07	76188678@N00
5164	30199947@N07	37074780@N08
5165	30199947@N07	33183096@N05
5166	30199947@N07	59013102@N00
5167	30199947@N07	8523128@N08
5168	30199947@N07	51291423@N06
5169	30199947@N07	60038013@N07
5170	30199947@N07	22196205@N03
5171	30199947@N07	22266073@N03
5172	30199947@N07	34831910@N05
5173	30199947@N07	123495891@N02
5174	30199947@N07	43335486@N00
5175	30199947@N07	15802199@N00
5176	30199947@N07	18886312@N00
5177	30199947@N07	44049404@N08
5178	30199947@N07	48688378@N08
5179	30199947@N07	29814800@N00
5180	30199947@N07	37362861@N00
5181	30199947@N07	45162463@N07
5182	30199947@N07	35601930@N04
5183	30199947@N07	44899899@N00
5184	30199947@N07	11165147@N00
5185	30199947@N07	50604370@N00
5186	30199947@N07	43229691@N08
5187	30199947@N07	66136293@N08
5188	30199947@N07	33142153@N05
5189	30199947@N07	82518129@N08
5190	30199947@N07	45829852@N00
5191	30199947@N07	43155663@N07
5192	30199947@N07	133440439@N03
5193	30199947@N07	14498194@N00
5194	30199947@N07	29606078@N02
5195	30199947@N07	31349611@N07
5196	30199947@N07	96106108@N07
5197	30199947@N07	46658907@N04
5198	30199947@N07	29159485@N06
5199	30199947@N07	38945681@N07
5200	30199947@N07	31260118@N05
5201	30199947@N07	28721048@N04
5202	30199947@N07	73877479@N00
5203	30199947@N07	27086914@N03
5204	30199947@N07	47882961@N05
5205	30199947@N07	32596649@N02
5206	30199947@N07	53361876@N05
5207	30199947@N07	23530118@N04
5208	30199947@N07	33604401@N03
5209	30199947@N07	69193440@N02
5210	30199947@N07	76270980@N05
5211	30199947@N07	40213614@N02
5212	30199947@N07	44381298@N07
5213	30199947@N07	71337041@N06
5214	30199947@N07	68475674@N03
5215	30199947@N07	76770797@N03
5216	30199947@N07	36052021@N07
5217	30199947@N07	30822947@N06
5218	30199947@N07	23314901@N06
5219	30199947@N07	32249736@N03
5220	30199947@N07	43228441@N03
5221	30199947@N07	95077606@N03
5222	30199947@N07	38274713@N04
5223	30199947@N07	16745472@N00
5224	30199947@N07	67765443@N06
5225	30199947@N07	8606105@N02
5226	30199947@N07	38673551@N08
5227	30199947@N07	25138781@N05
5228	30199947@N07	64938705@N05
5229	30199947@N07	8930636@N05
5230	30199947@N07	33187546@N03
5231	30199947@N07	97641881@N02
5232	30199947@N07	23695965@N02
5233	30199947@N07	30769033@N05
5234	30199947@N07	33689131@N04
5235	30199947@N07	151794345@N05
5236	30199947@N07	28741501@N05
5237	30199947@N07	45777705@N02
5238	30199947@N07	94741770@N07
5239	30199947@N07	170103512@N02
5240	30199947@N07	79627114@N03
5241	30199947@N07	96039744@N08
5242	30199947@N07	166552564@N07
5243	30199947@N07	45073138@N08
5244	30199947@N07	90539603@N05
5245	30199947@N07	50137379@N00
5246	30199947@N07	12345245@N06
5247	30199947@N07	35377341@N05
5248	30199947@N07	32928900@N05
5249	30199947@N07	36828049@N05
5250	30199947@N07	43139321@N00
5251	30199947@N07	7145816@N03
5252	30199947@N07	99889279@N00
5253	30199947@N07	33673378@N03
5254	30199947@N07	59021497@N07
5255	30199947@N07	10228566@N02
5256	30199947@N07	10311223@N06
5257	30199947@N07	12189850@N08
5258	30199947@N07	26003429@N00
5259	30199947@N07	130960910@N03
5260	30199947@N07	20672629@N04
5261	30199947@N07	82962497@N08
5262	30199947@N07	29854044@N07
5263	30199947@N07	23568575@N00
5264	30199947@N07	27396057@N03
5265	30199947@N07	130430682@N02
5266	30199947@N07	39651916@N04
5267	30199947@N07	14926768@N05
5268	30199947@N07	40994394@N03
5269	30199947@N07	11535999@N07
5270	30199947@N07	35219644@N04
5271	30199947@N07	55657327@N00
5272	30199947@N07	71414523@N00
5273	30199947@N07	29182381@N06
5274	30199947@N07	22433507@N00
5275	30199947@N07	12208732@N00
5276	30199947@N07	66547257@N00
5277	30199947@N07	27298457@N03
5278	30199947@N07	49875785@N00
5279	30199947@N07	33703183@N03
5280	30199947@N07	15005196@N07
5281	30199947@N07	52673937@N02
5282	30199947@N07	27250214@N04
5283	30199947@N07	124687814@N07
5284	30199947@N07	46391990@N05
5285	30199947@N07	34511387@N07
5286	30199947@N07	11149330@N02
5287	30199947@N07	32441528@N06
5288	30199947@N07	59751069@N07
5289	30199947@N07	27092925@N02
5290	30199947@N07	67157701@N07
5291	30199947@N07	27936163@N08
5292	30199947@N07	8261045@N03
5293	30199947@N07	44319079@N06
5294	30199947@N07	31159776@N06
5295	30199947@N07	18577393@N07
5296	30199947@N07	42763361@N08
5297	30199947@N07	38541363@N05
5298	30199947@N07	25878079@N07
5299	30199947@N07	75774366@N00
5300	30199947@N07	97372035@N00
5301	30199947@N07	36230129@N04
5302	30199947@N07	30975513@N07
5303	30199947@N07	143640197@N05
5304	30199947@N07	98474287@N00
5305	30199947@N07	128981241@N06
5306	30199947@N07	20367293@N00
5307	30199947@N07	42313921@N07
5308	30199947@N07	39545157@N03
5309	30199947@N07	98556442@N00
5310	30199947@N07	53501122@N07
5311	30199947@N07	56825776@N00
5312	30199947@N07	13171743@N00
5313	30199947@N07	126043053@N08
5314	30199947@N07	49228571@N04
5315	30199947@N07	8151669@N04
5316	30199947@N07	13005977@N00
5317	30199947@N07	46223396@N03
5318	30199947@N07	46728253@N07
5319	30199947@N07	123648759@N05
5320	30199947@N07	29828398@N03
5321	30199947@N07	51919822@N05
5322	30199947@N07	59155511@N07
5323	30199947@N07	55131029@N08
5324	30199947@N07	24045997@N00
5325	30199947@N07	39313351@N00
5326	30199947@N07	45166873@N06
5327	30199947@N07	116337105@N05
5328	30199947@N07	25256348@N07
5329	30199947@N07	45191449@N06
5330	30199947@N07	13606190@N08
5331	30199947@N07	22638088@N04
5332	30199947@N07	49792676@N00
5333	30199947@N07	89282515@N02
5334	30199947@N07	82192130@N05
5335	30199947@N07	9231350@N08
5336	30199947@N07	62037199@N06
5337	30199947@N07	10026344@N06
5338	30199947@N07	65983209@N04
5339	30199947@N07	79199984@N05
5340	136999683@N06	79159583@N08
5341	136999683@N06	48706719@N06
5342	26380940@N03	22911294@N05
5343	26380940@N03	130672099@N03
5344	26380940@N03	57954131@N08
5345	26380940@N03	126741304@N03
5346	26380940@N03	34103633@N05
5347	26380940@N03	24931688@N02
5348	26380940@N03	53861629@N06
5349	26380940@N03	9253202@N02
5350	26380940@N03	128867994@N07
5351	26380940@N03	55083905@N07
5352	26380940@N03	24373519@N06
5353	26380940@N03	149556095@N03
5354	26380940@N03	90999491@N00
5355	26380940@N03	134047485@N07
5356	26380940@N03	42742367@N04
5357	26380940@N03	160965954@N08
5358	26380940@N03	53808334@N05
5359	26380940@N03	21451553@N07
5360	26380940@N03	58812302@N03
5361	26380940@N03	124373924@N04
5362	26380940@N03	23572104@N08
5363	26380940@N03	27312905@N06
5364	26380940@N03	41422400@N02
5365	26380940@N03	132414560@N03
5366	26380940@N03	7661492@N06
5367	26380940@N03	42016841@N05
5368	26380940@N03	153971087@N08
5369	26380940@N03	30478819@N08
5370	26380940@N03	61989838@N07
5371	44910505@N07	10717911@N03
5372	44910505@N07	7948232@N06
5373	44910505@N07	52427852@N04
5374	44910505@N07	7235333@N04
5375	44910505@N07	7826272@N08
5376	44910505@N07	38647293@N05
5377	44910505@N07	62614644@N00
5378	44910505@N07	70022441@N00
5379	44910505@N07	83587754@N00
5380	44910505@N07	45977597@N00
5381	44910505@N07	23089752@N08
5382	44910505@N07	12568504@N05
5383	44910505@N07	64325148@N00
5384	44910505@N07	33318375@N08
5385	44910505@N07	25593651@N06
5386	44910505@N07	39143426@N02
5387	44910505@N07	21251276@N00
5388	44910505@N07	26915279@N04
5389	44910505@N07	17683124@N03
5390	44910505@N07	13312957@N04
5391	44910505@N07	31434149@N00
5392	44910505@N07	19834968@N00
5393	44910505@N07	47979512@N04
5394	44910505@N07	13979030@N02
5395	44910505@N07	20691159@N00
5396	44910505@N07	22231552@N05
5397	44910505@N07	64978139@N00
5398	44910505@N07	57522033@N07
5399	44910505@N07	95078425@N00
5400	44910505@N07	28562667@N06
5401	44910505@N07	8749565@N05
5402	44910505@N07	7205420@N04
